_key,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,divisão,discount,ccu,,,
556720,556720,Off-Road Super Racing,GameTop.com,GameTop.com,,36,44,0,"0 .. 20,000",0,0,0,0,0,0,0,0,2,,,
556960,556960,Lost Wing,BoxFrog Games,2Awesome Studio,,23,5,0,"0 .. 20,000",0,0,0,0,799,799,"7,99",0,0,,,
558260,558260,Gravel,Milestone S.r.l.,Milestone S.r.l.,,583,219,0,"50,000 .. 100,000",333,0,333,0,2999,2999,"29,99",0,3,,,
558870,558870,Club Naughty,Ripknot Systems,Ripknot Systems,,44,90,0,"0 .. 20,000",4,0,4,0,249,2499,"24,99",90,0,,,
559870,559870,PAKO - Car Chase Simulator,Tree Men Games,Tree Men Games,,110,43,0,"20,000 .. 50,000",140,0,140,0,299,299,"2,99",0,55,,,
559960,559960,Power Hover,Oddrok,Oddrok,,254,22,0,"20,000 .. 50,000",122,0,144,0,399,399,"3,99",0,9,,,
560340,560340,Tower Ascent,"KitTheNinja, Ate134, FFTG - Nate, Kanestapler",KitTheNinja,,1,3,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
561600,561600,MXGP3 - The Official Motocross Videogame,Milestone S.r.l.,Milestone S.r.l.,,724,122,0,"100,000 .. 200,000",0,0,0,0,1999,1999,"19,99",0,24,,,
561610,561610,MotoGP17,Milestone S.r.l.,Milestone S.r.l.,,383,106,0,"20,000 .. 50,000",120,0,165,0,1999,1999,"19,99",0,5,,,
563680,563680,DragonWingsVR,Wyrmbyte,Wyrmbyte,,2,8,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
564210,564210,Fishermurs,Reward Hunters,Valkyrie Initiative,,39,20,0,"50,000 .. 100,000",251,0,262,0,99,99,"0,99",0,0,,,
565030,565030,Blueshift,"Zach Tsiakalis-Brown, Raul Bravo",Zulubo Productions,,155,38,0,"50,000 .. 100,000",5,0,7,0,0,0,0,0,0,,,
565390,565390,Hyperun,Concrete Games,Concrete Games,,76,6,0,"0 .. 20,000",185,0,185,0,479,599,"5,99",20,0,,,
565860,565860,Tomato Way,Vladislav Castillo Gonzalez,Vladislav Castillo Gonzalez,,393,105,0,"200,000 .. 500,000",235,0,238,0,399,399,"3,99",0,0,,,
566900,566900,Wacky Wings VR,Pocket Money Games,Pocket Money Games,,21,0,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
567320,567320,VThree,2xMilk,2xMilk,,47,53,0,"20,000 .. 50,000",0,0,0,0,799,799,"7,99",0,0,,,
567430,567430,Dodge Master,Downpour Studios,Downpour Studios,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
569010,569010,Island Racer,baKno Games,baKno Games,,8,4,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
570950,570950,Devilated,Trunks,Neon Doctrine,,47,5,0,"0 .. 20,000",0,0,0,0,1999,1999,"19,99",0,0,,,
571080,571080,FormulaNext,SparkLightGames,SparkLightGames,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
573070,573070,BAFL - Brakes Are For Losers,Oudidon,Dear Villagers,,42,13,0,"0 .. 20,000",0,0,0,0,199,999,"9,99",80,1,,,
575400,575400,Try Hard Parking,gearspecs,gearspecs,,68,12,0,"0 .. 20,000",72,0,72,0,199,199,"1,99",0,1,,,
576660,576660,Snake Party,Displacement Studios,Displacement Studios,,13,26,0,"100,000 .. 200,000",247,0,242,0,99,99,"0,99",0,7,,,
577150,577150,ICEBOX: Speedgunner,Games Of Edan,Capricorn 76 Pty Ltd,,18,0,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
577460,577460,Zoop! - Hunter's Grimm,Warfare Studios,Senpai Studios,,150,113,0,"200,000 .. 500,000",155,0,193,0,51,199,"1,99",74,19,,,
577990,577990,Ignition,Unique Development Studios AB,Interplay Entertainment Corp.,,147,19,0,"20,000 .. 50,000",0,0,0,0,999,999,"9,99",0,0,,,
578190,578190,Diesel Power,Irmas Ibric,Irmas Ibric,,11,1,0,"0 .. 20,000",0,0,0,0,599,599,"5,99",0,0,,,
578330,578330,LEGO City Undercover,Traveller's Tales,TT Games,,5186,674,0,"500,000 .. 1,000,000",776,0,991,0,1999,1999,"19,99",0,292,,,
579230,579230,Alpacapaca Dash,Synnergy Circle Games,Synnergy Circle Games,,161,16,0,"50,000 .. 100,000",342,0,340,0,99,99,"0,99",0,0,,,
579840,579840,Bloody Trapland 2: Curiosity,"2Play, Prasius",2Play,,555,113,0,"0 .. 20,000",501,0,801,0,999,999,"9,99",0,11,,,
580680,580680,CYBER JOLT (VR),Deceptive Games,Deceptive Games,,9,9,0,"0 .. 20,000",210,0,210,0,99,99,"0,99",0,0,,,
580820,580820,Robot Soccer Challenge,Render System,Render System,,45,18,0,"0 .. 20,000",0,0,0,0,1499,1499,"14,99",0,0,,,
580870,580870,Ballistic,Electrovore,Electrovore,,11,5,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
581200,581200,Nash Racing,Tero Lunkka,Tero Lunkka,,66,85,0,"100,000 .. 200,000",281,0,278,0,399,399,"3,99",0,2,,,
581310,581310,Riskers,ShotX Studio,Meridian4,,34,39,0,"0 .. 20,000",230,0,230,0,499,499,"4,99",0,0,,,
582260,582260,Extreme-G 2,Acclaim Cheltenham,Throwback Entertainment,,55,44,0,"0 .. 20,000",346,0,346,0,599,599,"5,99",0,0,,,
583150,583150,KART CHASER : THE BOOST VR,YJM VR,YJM GAMES,,25,9,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
584640,584640,SUPER CHICKEN JUMPER,"Sewer Cat, Heavy Sheep",Sewer Cat,,2145,54,0,"50,000 .. 100,000",287,62,190,76,299,299,"2,99",0,16,,,
585420,585420,Trailmakers,Flashbulb,Flashbulb,,11586,1018,0,"200,000 .. 500,000",704,449,259,449,2499,2499,"24,99",0,587,,,
585630,585630,Switchblade,Lucid Games Ltd,Lucid Publishing Ltd,,133,71,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,0,,,
586060,586060,JET HERO,ZOV GAME STUDIO,ZOV GAME STUDIO,,33,20,0,"0 .. 20,000",539,0,539,0,399,399,"3,99",0,0,,,
586130,586130,Survival Driver,"Tero Lunkka, Mikko Seppälä",Tero Lunkka,,30,38,0,"100,000 .. 200,000",244,0,244,0,199,199,"1,99",0,2,,,
586980,586980,MadOut2 BigCityOnline [CLOSED],MadOut Games,MadOut Games,,3064,938,0,"200,000 .. 500,000",126,0,102,0,0,0,0,0,66,,,
587400,587400,Snow Moto Racing Freedom,Zordix AB,Zordix AB,,45,15,0,"0 .. 20,000",0,0,0,0,1299,1299,"12,99",0,3,,,
587420,587420,Cart Racer,HFM Games,HFM Games,,598,174,0,"20,000 .. 50,000",59,0,59,0,99,99,"0,99",0,13,,,
587540,587540,Deliverace - Battle Racing,Skyjaz Games,Skyjaz Games,,25,21,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,,
587770,587770,4x4 Road Race,Mirador Studio,Mirador Studio,,9,10,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
588120,588120,Capsa,"db.works, Vetron",Vetron,,118,91,0,"0 .. 20,000",9,0,9,0,0,0,0,0,0,,,
588490,588490,TrickStyle,"Throwback Entertainment, Criterion Games",Throwback Entertainment,,27,8,0,"0 .. 20,000",250,0,250,0,599,599,"5,99",0,0,,,
588630,588630,Draw Rider 2,17Studio,17Studio,,61,20,0,"0 .. 20,000",273,0,273,0,299,299,"2,99",0,0,,,
588750,588750,King Of Dirt,WildLabs,WildLabs,,16,14,0,"0 .. 20,000",0,0,0,0,699,699,"6,99",0,0,,,
589670,589670,Double Kick Heroes,Headbang Club,"Headbang Club, Hound Picked Games, WhisperGames, Kakehashi",,177,32,0,"0 .. 20,000",93,0,93,0,1999,1999,"19,99",0,0,,,
589760,589760,Revhead,Creative Pudding Hungary Llc.,Creative Pudding Hungary Llc.,,411,65,0,"0 .. 20,000",865,87,1436,87,1999,1999,"19,99",0,8,,,
590590,590590,Remnants of Naezith,Tolga Ay,Tolga Ay,,480,62,0,"50,000 .. 100,000",120,0,181,0,999,999,"9,99",0,2,,,
590690,590690,Sprint Vector,Survios,Survios,,559,104,0,"20,000 .. 50,000",441,0,445,0,2999,2999,"29,99",0,0,,,
590790,590790,Snowballer,Church of Bolloxology,Church of Bolloxology,,13,7,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
592020,592020,SmuggleCraft,Happy Badger Studio,Happy Badger Studio,,23,2,0,"0 .. 20,000",178,0,178,0,999,999,"9,99",0,0,,,
592300,592300,Slowdrive,onebraverobot,onebraverobot,,71,3,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
592640,592640,Stream Games Deluxe,MGSStudios,MGSStudios,,1,0,0,"0 .. 20,000",0,0,0,0,599,599,"5,99",0,0,,,
592780,592780,Bang Bang Car,Galaxy Game Studio,Galaxy Game Studio,,19,14,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
593240,593240,VR SUPER SPORTS,SAT-BOX,SAT-BOX,,61,44,0,"0 .. 20,000",16,0,16,0,519,1299,"12,99",60,0,,,
594980,594980,Super Amazeballs,Braincells Productions Inc.,Braincells Productions Inc.,,32,5,0,"0 .. 20,000",9,0,9,0,499,499,"4,99",0,0,,,
595440,595440,CPU Invaders,Microblast Games,SA Industry,,534,102,0,"100,000 .. 200,000",221,0,231,0,99,99,"0,99",0,12,,,
596620,596620,Gas Guzzlers: Combat Carnage,Gamepires,Gamepires,,69,9,0,"0 .. 20,000",0,0,0,0,149,499,"4,99",70,3,,,
597040,597040,Dumbass Drivers!,MJ Lovegrove,Screen 7,,29,29,0,"0 .. 20,000",242,0,242,0,99,99,"0,99",0,5,,,
597720,597720,Stunt Toys,"IKI STUDIOS, LLC","IKI STUDIOS, LLC",,15,8,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
600720,600720,Trackmania² Lagoon,Nadeo,Ubisoft,,164,96,0,"20,000 .. 50,000",10,0,19,0,1999,1999,"19,99",0,4,,,
601170,601170,ZiL Truck RallyCross,Ara Interactive,Ara Interactive,,45,33,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
601590,601590,BattleTrucks,BattleGames,BattleGames,,8,11,0,"0 .. 20,000",0,0,0,0,399,399,"3,99",0,0,,,
602520,602520,NEKOPARA Vol. 3,NEKO WORKs,Sekai Project,,11069,321,0,"200,000 .. 500,000",244,0,132,0,999,999,"9,99",0,40,,,
604740,604740,Danger Zone,Three Fields Entertainment,Three Fields Entertainment,,112,48,0,"0 .. 20,000",118,0,118,0,1499,1499,"14,99",0,0,,,
605100,605100,Renzo Racer,EnsenaSoft,EnsenaSoft,,30,30,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
605760,605760,gRally,ghiboz,ghiboz,,32,58,0,"0 .. 20,000",0,0,0,0,1199,1199,"11,99",0,0,,,
605920,605920,VOLTED,Betterburg,Betterburg,,114,22,0,"0 .. 20,000",34,0,34,0,499,499,"4,99",0,0,,,
606490,606490,Duck Life: Space,"Wix Games, MAD.com",MoFunZone Inc,,86,14,0,"0 .. 20,000",147,0,147,0,399,399,"3,99",0,4,,,
608660,608660,Psebay,Eugeny Butakov,Eugeny Butakov,,100,11,0,"20,000 .. 50,000",229,0,261,0,999,999,"9,99",0,0,,,
609400,609400,City Rush,"Liam Swetnam, Alex Swetnam",Liam Swetnam,,0,1,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
609920,609920,Hotshot Racing,"Sumo Digital Ltd, Lucky Mountain Games",Curve Games,,924,337,0,"50,000 .. 100,000",209,0,276,0,1999,1999,"19,99",0,2,,,
610660,610660,Russian Roads,Laush Dmitriy Sergeevich,Laush Studio,,92,34,0,"0 .. 20,000",264,0,409,0,59,599,"5,99",90,1,,,
610780,610780,Crazy Buggy Racing,VGstudio,VGstudio,,34,71,0,"50,000 .. 100,000",229,0,218,0,499,499,"4,99",0,24,,,
611180,611180,Super Street: The Game,"Rebel Games, Team6 Game Studios",Lion Castle Entertainment,,148,161,0,"20,000 .. 50,000",0,0,0,0,499,2499,"24,99",80,3,,,
611350,611350,Evil Tag,HFM Games,HFM Games,,409,199,0,"20,000 .. 50,000",77,0,137,0,99,99,"0,99",0,21,,,
611800,611800,Jidousha Shakai,NIKSTE,NIKSTE,,153,135,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
612370,612370,PAKO 2,Tree Men Games,Tree Men Games,,286,16,0,"20,000 .. 50,000",0,0,0,0,599,599,"5,99",0,1,,,
613850,613850,Radiant Crusade,Radiance Games,Radiance Games,,8,4,0,"0 .. 20,000",0,0,0,0,799,799,"7,99",0,0,,,
614970,614970,Qbike: Cyberpunk Motorcycles,GexagonVR,GexagonVR,,32,26,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
616610,616610,GetMeBro!,GimmeBreak,GimmeBreak,,105,24,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,0,,,
616700,616700,Rage of Car Force: Car Crashing Games,XDEVS LTD,XDEVS LTD,,623,191,0,"50,000 .. 100,000",66,0,69,0,0,0,0,0,12,,,
617420,617420,Animal Rivals,Blue Sunset Games,Blue Sunset Games,,27,25,0,"20,000 .. 50,000",330,0,293,0,699,699,"6,99",0,0,,,
617690,617690,Endless Winter,DarkSun Studio,"DarkSun Studio, Gamera Game",,35,3,0,"0 .. 20,000",0,0,0,0,799,799,"7,99",0,0,,,
618140,618140,Barro,SC Jogos,SC Jogos,,2792,803,0,"200,000 .. 500,000",237,128,67,128,99,99,"0,99",0,30,,,
618630,618630,Astral Traveler,"Dragon Slumber, Brainoid",Dragon Slumber,,11,5,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
619610,619610,Ultratank,Asset Flip Studio,Asset Flip Studio,,2,0,0,"50,000 .. 100,000",0,0,0,0,99,99,"0,99",0,0,,,
619700,619700,Steel Rats,Tate Multimedia,Tate Multimedia,,681,446,0,"200,000 .. 500,000",63,0,67,0,99,999,"9,99",90,3,,,
620070,620070,Vroom Kaboom,Ratloop Games Canada,Ratloop Games Canada,,57,51,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0,0,,,
620330,620330,Scrapper,Ghostbolt Games,Ghostbolt Games,,4,1,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
620790,620790,The Slopes,"Peter Labick, Connor Laux",GreenHopper Development,,2,7,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
621020,621020,Antigraviator,Cybernetic Walrus,Iceberg Interactive,,142,69,0,"20,000 .. 50,000",317,0,317,0,1999,1999,"19,99",0,0,,,
621780,621780,Virtually Impossible,Growl Interactive,Growl Interactive,,11,8,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
621830,621830,WRC 7 FIA World Rally Championship,KT Racing,Nacon,,3456,1123,0,"200,000 .. 500,000",436,0,301,0,299,1999,"19,99",85,227,,,
621970,621970,Trailblazers,Supergonk,Rising Star Games,,42,29,0,"0 .. 20,000",0,0,0,0,2999,2999,"29,99",0,0,,,
622020,622020,ATV Drift & Tricks,Artefacts Studio,Microids,,32,31,0,"0 .. 20,000",0,0,0,0,1499,1499,"14,99",0,0,,,
622470,622470,Road Dogs,Teletower Studios,Teletower Studios,,68,66,0,"50,000 .. 100,000",11,0,18,0,0,0,0,0,0,,,
622920,622920,P-Walker's Simulation,BrainStrainStudios,BrainStrainStudios,,31,39,0,"50,000 .. 100,000",232,0,237,0,299,299,"2,99",0,0,,,
623090,623090,BAJA: Edge of Control HD,"2XL Games, Blitworks",THQ Nordic,,249,68,0,"0 .. 20,000",225,0,361,0,2999,2999,"29,99",0,2,,,
623880,623880,World of Speed,"Saber Interactive, Redemption Ark",Mad Dog Games LLC,,321,205,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,,
625740,625740,Rifter,IMakeGames,IMakeGames,,104,4,0,"0 .. 20,000",59,0,59,0,1199,1199,"11,99",0,0,,,
625830,625830,BattleSky VR,Oh!WHATif Inc.,Oh!WHATif Inc.,,25,3,0,"0 .. 20,000",0,0,0,0,1299,1299,"12,99",0,0,,,
626610,626610,TT Isle of Man Ride on the Edge,KT Racing,Nacon,,835,339,0,"100,000 .. 200,000",143,0,143,0,499,1999,"19,99",75,23,,,
626680,626680,Kreedz Climbing,ObsessionSoft,ObsessionSoft,,752,174,0,"200,000 .. 500,000",108,0,51,0,0,0,0,0,1,,,
629240,629240,Toilet Run,Synaptic Response,Synaptic Response,,15,3,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
629640,629640,Sea Battle VR,视趣互动（天津）科技有限公司,视趣互动（天津）科技有限公司,,2,7,0,"0 .. 20,000",0,0,0,0,599,599,"5,99",0,0,,,
630640,630640,SEQUENCE STORM,"SPECIAL MAGIC GAMES, LLC","SPECIAL MAGIC GAMES, LLC",,122,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0,1,,,
633110,633110,FAST BEAT LOOP RACER GT | 環狀賽車GT,"SAINT-FUN INTERNATIONAL CO., LTD.",UFO Interactive Games,,359,179,0,"50,000 .. 100,000",98,0,98,0,999,999,"9,99",0,0,,,
635050,635050,DESPOILER,Parallax Labs,Parallax Labs,,7,6,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
635260,635260,CarX Drift Racing Online,"CarX Technologies, LLC","CarX Technologies, LLC",,43775,2171,0,"1,000,000 .. 2,000,000",1285,232,497,293,1499,1499,"14,99",0,2955,,,
637040,637040,RoadkillerZ,Black Room Games,Black Room Games,,4,12,0,"0 .. 20,000",0,0,0,0,399,399,"3,99",0,0,,,
639130,639130,Ultrawings,"Bit Planet Games, LLC","Bit Planet Games, LLC",,344,44,0,"0 .. 20,000",33,0,62,0,1499,1499,"14,99",0,0,,,
639220,639220,Throttle Powah VR,"Diego F Beltran, Mauricio Tunes, Luiz Zaiats, Danilo Nishimura",Diego F Beltran,,37,10,0,"0 .. 20,000",0,0,0,0,899,899,"8,99",0,0,,,
640890,640890,Will Glow the Wisp,PartTimeIndie,PartTimeIndie,,204,33,0,"50,000 .. 100,000",19,0,27,0,299,299,"2,99",0,0,,,
641080,641080,Trials Rising,RedLynx,Ubisoft,,1425,770,0,"200,000 .. 500,000",1341,0,1808,0,1999,1999,"19,99",0,34,,,
641780,641780,The Drone Racing League Simulator,The Drone Racing League,The Drone Racing League,,2461,465,0,"100,000 .. 200,000",1528,0,125,0,999,999,"9,99",0,96,,,
641910,641910,Bike Rush,Axyos Games,Axyos Games,,30,35,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
642730,642730,Virtual SlotCars,PraGames,PraGames,,44,7,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
644010,644010,Racing Glider,Mystik'art,Mystik'art,,33,14,0,"0 .. 20,000",6,0,6,0,699,699,"6,99",0,0,,,
645470,645470,LOG the game,RobotKSR,RobotKSR,,5,4,0,"0 .. 20,000",0,0,0,0,599,599,"5,99",0,0,,,
645630,645630,Car Mechanic Simulator 2018,Red Dot Games,PlayWay S.A.,,39328,4082,0,"1,000,000 .. 2,000,000",1830,0,641,0,1999,1999,"19,99",0,632,,,
645650,645650,Chickens Madness,Vikong,Vikong,,11,11,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
646910,646910,The Crew 2,Ivory Tower,Ubisoft,,48434,11689,0,"2,000,000 .. 5,000,000",2590,110,1064,147,4999,4999,"49,99",0,5630,,,
648050,648050,Super Pilot,dopagames,dopagames,,103,10,0,"0 .. 20,000",0,0,0,0,1299,1299,"12,99",0,0,,,
648810,648810,Vehicle VR,Nick Helweg,Nick Helweg,,22,9,0,"100,000 .. 200,000",0,0,0,0,199,199,"1,99",0,0,,,
649570,649570,Dash Dash Run!,Prime VR Inc.,Prime VR Inc.,,7,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
649810,649810,Windstorm: Start of a Great Friendship,Aesir Interactive,Mindscape,,81,30,0,"0 .. 20,000",214,0,214,0,1499,1499,"14,99",0,3,,,
649870,649870,NitroRage,XXXgames,XXXgames,,42,42,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
651550,651550,ConcPerfect 2017,"David Bohan, Jacob Alfaro, Nyles Avey, Wesley King",Swimdog Co.,,18,7,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
652230,652230,CrazyCar,Apillo,Apillo,,24,56,0,"0 .. 20,000",5,0,5,0,599,599,"5,99",0,0,,,
655500,655500,MX Bikes,PiBoSo,PiBoSo,,6796,445,0,"200,000 .. 500,000",10177,288,15585,288,3499,3499,"34,99",0,1144,,,
655610,655610,Horse Racing 2016,Yash Future Tech Solutions Pvt Ltd,Yash Future Tech Solutions Pvt Ltd,,10,23,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
656730,656730,Block Robot Mini Survival Game,Theodor Niklas,Theodor Niklas,,0,5,0,"0 .. 20,000",0,0,0,0,599,599,"5,99",0,0,,,
656780,656780,Bullyparade - DER Spiel,United Independent Entertainment,Spicy Fox GmbH,,5,15,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
657240,657240,Tracks - The Train Set Game,Whoop Group,Excalibur Games,,983,65,0,"50,000 .. 100,000",0,0,0,0,1999,1999,"19,99",0,11,,,
657300,657300,Party Crashers,Giant Margarita,Giant Margarita,,16,1,0,"0 .. 20,000",0,0,0,0,1499,1499,"14,99",0,0,,,
657780,657780,Rome Circus Maximus: Chariot Race VR,Vicente Rosell Roig,Vicente Rosell Roig,,3,4,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
658490,658490,Drive Isle,Roadfactory,Roadfactory,,58,34,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,2,,,
658570,658570,FURIDASHI: Drift Cyber Sport,Drift Physics Crew,Drift Physics Crew,,1000,212,0,"200,000 .. 500,000",187,0,270,0,1799,1799,"17,99",0,2,,,
658700,658700,V-Rally 4,KT Racing,Nacon,,420,229,0,"20,000 .. 50,000",79,0,98,0,599,2999,"29,99",80,10,,,
659060,659060,Omega Racers,"Chronos Games, Gillenew",Chronos Games,,9,1,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
660880,660880,b,u&amp,i,u&amp,i,,3394,344,0,"200,000 .. 500,000",5,0,4,0,0,0,0,0,5,
661290,661290,Arizona Derby,Falcon Interactive,Falcon Interactive,,452,143,0,"0 .. 20,000",0,0,0,0,1899,1899,"18,99",0,0,,,
662620,662620,Speedway Challenge League,Artur Berkowski Berobasket,Artur Berkowski Berobasket,,32,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
663080,663080,RectRacer,Tradosoft,Tradosoft,,1,0,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
664050,664050,StopTime Drive,vaniloput games,vaniloput games,,5,1,0,"20,000 .. 50,000",0,0,0,0,49,199,"1,99",75,0,,,
665550,665550,Death Runner,Frederik Holst,Frederik Holst,,4,2,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
665950,665950,Creepy Races,Domus ludus,Domus ludus,,3,2,0,"0 .. 20,000",0,0,0,0,599,599,"5,99",0,0,,,
667660,667660,Photon Rush,Gametroleum,Gametroleum,,6,0,0,"0 .. 20,000",0,0,0,0,1599,1599,"15,99",0,0,,,
668170,668170,Incline,Homewreckers Studio,Homewreckers Studio,,226,221,0,"100,000 .. 200,000",6,0,9,0,0,0,0,0,0,,,
668430,668430,V-Racer Hoverbike,VertexBreakers,VertexBreakers,,205,23,0,"0 .. 20,000",0,0,0,0,1999,1999,"19,99",0,1,,,
669350,669350,Outracer,Outlier Interactive,Outlier Interactive,,5,3,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
670500,670500,RC Plane 3,FrozenPepper S.R.L,FrozenPepper S.R.L.,,119,76,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,2,,,
670720,670720,Stealthscape,Carson Kompon,Carson Kompon,,27,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
670900,670900,NASCAR Heat 2,Monster Games,704 Games Company,,245,129,0,"20,000 .. 50,000",591,0,1097,0,1299,1299,"12,99",0,3,,,
671150,671150,Explosive Dinosaurs,RAWR Lab,RAWR Lab,,7,0,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
671290,671290,Deadliners,Duel Studios,Rooftop Panda,,2,1,0,"0 .. 20,000",0,0,0,0,799,799,"7,99",0,0,,,
671370,671370,Flight of Light,Crystalline Green Ltd.,Crystalline Green Ltd.,,2,0,0,"0 .. 20,000",0,0,0,0,899,899,"8,99",0,0,,,
671470,671470,CARSTEROIDS,bkdove studios,bkdove studios,,5,0,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
671840,671840,"Eat, Sleep, Bet, Repeat",Strategic Designs Ltd.,Strategic Designs Ltd.,,11,3,0,"0 .. 20,000",0,0,0,0,1499,1499,"14,99",0,0,,,
672490,672490,DeDrive,"rydeom, Cobra",RYD-Company,,12,2,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
672670,672670,Hover Bots VR,Khizer Awan,Aplome Labs,,2,1,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
673140,673140,Infinite Skyline,Alexandre SK,Alexandre SK,,4,2,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
673190,673190,All-Star Fruit Racing,3DClouds,3DClouds,,136,55,0,"50,000 .. 100,000",216,0,278,0,1499,1499,"14,99",0,0,,,
673280,673280,GyroSphere Trials,Pronetis Games,Pronetis Games,,7,1,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
673830,673830,VR STOCK CAR RACERS,SAT-BOX,SAT-BOX,,8,7,0,"0 .. 20,000",0,0,0,0,359,1199,"11,99",70,0,,,
673840,673840,VR Formula,SAT-BOX,SAT-BOX,,17,8,0,"0 .. 20,000",0,0,0,0,519,1299,"12,99",60,0,,,
673900,673900,Avem33,WaVR,WaVR,,21,15,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,5,,,
674170,674170,DriftForce,Greyish Games,Greyish Games,,40,14,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
675010,675010,MudRunner,Saber Interactive,Focus Entertainment,,22098,2511,0,"1,000,000 .. 2,000,000",1311,1922,432,1922,399,1999,"19,99",80,836,,,
675970,675970,Powerslide,Ratbag Games,Cosmi Valusoft,,14,0,0,"0 .. 20,000",0,0,0,0,699,699,"6,99",0,0,,,
676960,676960,Hotlap Heroes,Team Pea,Team Pea,,16,2,0,"0 .. 20,000",0,0,0,0,799,799,"7,99",0,0,,,
678030,678030,FAST & FURIOUS CROSSROADS,Slightly Mad Studios,BANDAI NAMCO Entertainment Europe,,65,81,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
678500,678500,The Climber,Felipe Nicolazzi,Nib Games,,1,2,0,"0 .. 20,000",0,0,0,0,399,399,"3,99",0,0,,,
679640,679640,C64 & AMIGA Classix Remakes Sixpack,magnussoft,magnussoft,,2,4,0,"0 .. 20,000",0,0,0,0,599,599,"5,99",0,0,,,
680170,680170,VR Triber,VR Triber,VR Triber,,7,14,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,,
681150,681150,Rainbow Duck,Boogygames Studios,Boogygames Studios,,13,10,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
