_key,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,divisão,initialprice,discount,ccu,,
1595100,1595100,MY PSYCHOLOGIST | BOT-Assistant,WhiteHorse,WhiteHorse,,0,2,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1596540,1596540,TAISHO x ALICE epilogue,Primula,pencil,,223,6,0,"20,000 .. 50,000",0,0,0,0,999,"9,99",999,0,1,,
1596820,1596820,Monstrous Lovers,Man-Eater Games,Man-Eater Games,,3,2,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1597470,1597470,31st prototype,HAIM,HAIM,,10,0,0,"20,000 .. 50,000",0,0,0,0,199,"1,99",199,0,0,,
1598220,1598220,Moon Observatory Iris,batensan,batensan,,13,1,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
1598590,1598590,此刻探索中,Tony Chan,Tony Chan,,3,2,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,0,,
1598840,1598840,Northern Blades,GeoMouse,GeoMouse,,5,0,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1598930,1598930,见习侦探,全能侦探社,全能侦探社,,70,19,0,"0 .. 20,000",0,0,0,0,259,"3,99",399,35,0,,
1599470,1599470,Purrfect Apawcalypse: Patches' Infurno,"Denny Truong, Andy Schneider",90% Studios,,113,1,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1600220,1600220,Lost Sunday Comics,Pronoia AB,Pronoia AB,,19,0,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
1600470,1600470,The Evolving World: Catalyst Wake,LockedOn,LockedOn,,6,1,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1600550,1600550,Imaginaria,Orbis Tertius Games,Orbis Tertius Games,,11,0,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,1,,
1600900,1600900,怕不怕趴喵霸霸 Ghost Party Nyanbaba,冷笑黑妖,冷笑黑妖,,148,4,0,"0 .. 20,000",0,0,0,0,89,"0,99",99,10,1,,
1600930,1600930,Foul Play - Yuri Visual Novel,Bandit Visual Games,Bandit Visual Games,,22,1,0,"0 .. 20,000",0,0,0,0,1399,"13,99",1399,0,3,,
1601380,1601380,The Marauder Chronicles: Curse Over Valdria,Mambo Dancing Shrimp,Gamuzumi,,7,1,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1601410,1601410,Far Away Train,Tatamibeya 畳部屋,Tatamibeya 畳部屋,,14,7,0,"0 .. 20,000",0,0,0,0,1899,"18,99",1899,0,0,,
1601680,1601680,The Advisor - Episode 1: Royal Pain,Randumb Studios,Randumb Studios,,427,6,0,"100,000 .. 200,000",0,0,0,0,269,"2,99",299,10,0,,
1602010,1602010,Persona 4 Arena Ultimax,"Arc System Works, ATLUS",SEGA,,1636,399,0,"50,000 .. 100,000",215,21,196,21,2999,"29,99",2999,0,81,,
1602490,1602490,Waifus Smash,Galart,Galart,,124,41,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1602590,1602590,Kaiju Crush,"Bwillett, Scullysaurus",Bwillett Comics,,1,2,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1603720,1603720,Thy Creature,Growing Seeds Corporation,Growing Seeds Corporation,,69,5,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
1603780,1603780,Pincushion,Fusion Digital,kovalevviktor,,0,2,0,"0 .. 20,000",0,0,0,0,49,"0,99",99,51,0,,
1603860,1603860,The Frosts: First Ones,Ivan Sukhanov,Ivan Sukhanov,,54,4,0,"20,000 .. 50,000",0,0,0,0,299,"2,99",299,0,0,,
1604000,1604000,Milk outside a bag of milk outside a bag of milk,Nikita Kryukov,Nikita Kryukov,,5375,156,0,"100,000 .. 200,000",151,54,168,54,899,"8,99",899,0,22,,
1604640,1604640,Tender: Creature Comforts,"Kenny Sun, Gideon Lazarus, Jie En Lee","Kenny Sun, Gideon Lazarus, Jie En Lee",,46,4,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1604700,1604700,Small Press Tycoon,Inpatient Interactive,Inpatient Interactive,,5,0,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1605720,1605720,Eternia: Pet Whisperer,Shirakumo Games,Nicolas Hafner,,12,0,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1607200,1607200,Cyanotype Daydream -The Girl Who Dreamed the World-,Laplacian,Laplacian,,231,40,0,"0 .. 20,000",0,0,0,0,3999,"39,99",3999,0,11,,
1607430,1607430,Memories of East Coast,Roomah Gaming,Roomah Gaming,,11,1,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1607570,1607570,Cute Girls Love Books,玫瑰工作室,玫瑰工作室,,2,3,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1608210,1608210,Jungle Rumble,FAMOUS PRODUCTION,kovalevviktor,,4,7,0,"0 .. 20,000",0,0,0,0,109,"10,99",1099,90,0,,
1608290,1608290,GNOSIA,Petit Depotto,PLAYISM,,1165,83,0,"20,000 .. 50,000",1965,0,1965,0,2499,"24,99",2499,0,85,,
1608460,1608460,青之镇物语,Clock in dream,Clock in dream,,3,1,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1608980,1608980,The Dream is Coming...,StrelitziaGames,StrelitziaGames,,8,3,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1609230,1609230,Scarlet Hollow,Black Tabby Games,Black Tabby Games,,561,4,0,"20,000 .. 50,000",397,0,397,0,1999,"19,99",1999,0,10,,
1609710,1609710,vreezy: Girl's Pictorial Story Vol.1,DIVECORE,DIVECORE,,0,1,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1610060,1610060,Echoes,Baba Nura,"Baba Nura, Feodosiy",,22,6,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1610230,1610230,True Game,橙光游戏,橙光游戏,,40,3,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,0,,
1610330,1610330,Realm of Night: The Forbidden Knowledge,Mitredel studio,Mitredel,,34,6,0,"0 .. 20,000",0,0,0,0,1399,"13,99",1399,0,0,,
1611060,1611060,LA FORET DE PAGO 2 : SOUVENIR DE GLACE,Futurtech,Nova's Army,,21,0,0,"20,000 .. 50,000",0,0,0,0,1199,"11,99",1199,0,0,,
1611350,1611350,晴天咖啡館 Sunny Cafe,GameNobility 遊戲貴族,"Interwise Multimedia Corp.英特衛多媒體股份有限公司, BD Games",,37,0,0,"0 .. 20,000",0,0,0,0,1299,"12,99",1299,0,0,,
1611760,1611760,A Sketchbook About Her Sun,Team SolEtude,Team SolEtude,,11,2,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1612480,1612480,Heal Hitler,Jon Aegis,Jon Aegis,,123,41,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,2,,
1613190,1613190,The Sin Collector: Repentless,Sylen Studio,Sylen Studio,,70,3,0,"20,000 .. 50,000",0,0,0,0,1499,"14,99",1499,0,0,,
1614380,1614380,Pnevmo-Capsula: Domiki,Pomeshkin Valentin Igorevich,Pomeshkin Valentin Igorevich,,85,19,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1616270,1616270,Chronicles of Tal'Dun: The Remainder - Act 2,Square Weasel Studio,Square Weasel Studio,,5,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1616280,1616280,Chronicles of Tal'Dun: The Remainder,Square Weasel Studio,Square Weasel Studio,,52,0,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
1617450,1617450,Panqueca & Paçoca: A Friendship Jigsaw,Opala Project,Opala Project,,36,1,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1618180,1618180,ScreamCap,Pixel After Pixel,Pixel After Pixel,,4,1,0,"0 .. 20,000",0,0,0,0,1199,"11,99",1199,0,0,,
1618230,1618230,恋爱关系/Romance,ADOG,ADOG,,1173,175,0,"50,000 .. 100,000",284,577,284,577,399,"3,99",399,0,44,,
1620110,1620110,Slobbish Dragon Princess LOVE + PLUS,Whirlpool,Sekai Project,,44,1,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1620390,1620390,Spare Parts: Episode 2,Sophie Rose,Sophie Rose,,17,0,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1623700,1623700,Deiland: Pocket Planet,Chibig,Chibig,,64,37,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,4,,
1624140,1624140,Cladmen,Seaborgium Entertainment,Seaborgium Entertainment,,15,10,0,"0 .. 20,000",0,0,0,0,49,"0,99",99,51,0,,
1624180,1624180,VOICE,WTFMAN,WTFMAN,,10,1,0,"0 .. 20,000",0,0,0,0,1899,"18,99",1899,0,0,,
1624380,1624380,Horny Sekai,illuminatigames,illuminatigames,,78,22,0,"0 .. 20,000",0,0,0,0,179,"2,99",299,40,0,,
1624990,1624990,Alzheimer's: Memories,Gillian Yue,Gillian Yue,,36,1,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1625230,1625230,NOeSIS Ⅱ-人间无常（先行版）,Red × Balloon,Red × Balloon,,83,1,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,0,,
1625520,1625520,Seance,vm.cabello,carolinemlhrs,,54,3,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,0,,
1628130,1628130,Who Pressed Mute on Uncle Marcus?,"Wales Interactive, Good Gate Media",Wales Interactive,,199,59,0,"20,000 .. 50,000",144,0,144,0,1299,"12,99",1299,0,2,,
1629550,1629550,Hagia Sophia VR Experience,ilhan özbay,Srio Studios,,3,3,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
1630490,1630490,Sakura Forest Girls 2,Winged Cloud,Winged Cloud,,16,2,0,"0 .. 20,000",0,0,0,0,299,"9,99",999,70,0,,
1630500,1630500,Would you like to run an idol café? 2,StarlightTree Games,Winged Cloud,,9,1,0,"0 .. 20,000",0,0,0,0,399,"9,99",999,60,0,,
1630640,1630640,Ichth.ys,Steganographia Games,Steganographia Games,,1,0,0,"50,000 .. 100,000",0,0,0,0,999,"9,99",999,0,0,,
1631130,1631130,审判者 高清重制全章节版,ssw,ssw,,60,125,0,"0 .. 20,000",0,0,0,0,399,"9,99",999,60,1,,
1631790,1631790,Dawnbreaker - Aeon's Reach,CrazySky3D,CrazySky3D,,14,13,0,"0 .. 20,000",51,0,51,0,999,"9,99",999,0,1,,
1631860,1631860,My Cute Pagangirl,CUTE ANIME GIRLS,Tranquility games,,56,19,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1633470,1633470,爱与命的彼端,Shellpeach,Shellpeach,,3,2,0,"50,000 .. 100,000",0,0,0,0,99,"0,99",99,0,0,,
1633580,1633580,Our Battle Has Just Begun! episode 1,VRIDGE INC.,VRIDGE INC.,,11,0,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1633740,1633740,Pegasus: Broken Wings,Astronomic Games,Astronomic Games,,12,3,0,"100,000 .. 200,000",0,0,0,0,699,"6,99",699,0,0,,
1634290,1634290,Chuhou Joutai 2: Paraided!,Drillimation Systems,Drillimation Systems,,4,0,0,"50,000 .. 100,000",0,0,0,0,499,"4,99",499,0,0,,
1634750,1634750,Sweety Little Witch,玫瑰工作室,玫瑰工作室,,11,2,0,"0 .. 20,000",0,0,0,0,2499,"24,99",2499,0,0,,
1636260,1636260,Detective Rosie Morgan: Murder on the River Thames,Little Black Book Entertainment,Little Black Book Entertainment,,6,2,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
1636270,1636270,Love of Dragons,Mikołaj Spychał,Mikołaj Spychał,,6,0,0,"0 .. 20,000",0,0,0,0,1099,"10,99",1099,0,0,,
1637370,1637370,Letters From a Rainy Day -Oceans and Lace-,Lily Spinel,"HUBLOTS, mirai works",,541,8,0,"0 .. 20,000",605,0,605,0,1699,"16,99",1699,0,8,,
1637540,1637540,The Village,VW,VW,,8,0,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1637570,1637570,Order Road,derevotyan,derevotyan,,3,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1638680,1638680,Rhythm Hero,WonTak Games,WonTak Games,,1,2,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1639400,1639400,少女首領の推理領域 -黄金島の密約-,orange,orange,,5,1,0,"0 .. 20,000",0,0,0,0,1299,"12,99",1299,0,0,,
1639610,1639610,"Save Me, Sakuya-san!",Sigyaad Team,Sigyaad Team,,436,10,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,1,,
1639690,1639690,Flowering Across 樱下花期,凝冰剑斩,凝冰剑斩,,39,1,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1639780,1639780,Willage,Handle Chaos,Handle Chaos,,15,2,0,"50,000 .. 100,000",0,0,0,0,699,"6,99",699,0,0,,
1639920,1639920,Embraced by Autumn,ebi-hime,ebi-hime,,17,2,0,"0 .. 20,000",0,0,0,0,1899,"18,99",1899,0,1,,
1639930,1639930,Last Days,"琉璃花糖制作组, Garakowa Marshmallow","琉璃花糖制作组, Garakowa Marshmallow",,127,5,0,"20,000 .. 50,000",0,0,0,0,149,"2,99",299,50,0,,
1640540,1640540,Desolatium: Prologue,SUPERLUMEN,SUPERLUMEN,,66,12,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,
1640720,1640720,WTF Is Wrong With You?,Randumb Studios,Randumb Studios,,272,18,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1640830,1640830,The Terrible Persistence of Memory,Pixels and Pins Studio,Pixels and Pins Studio,,1,0,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1641500,1641500,The Blind Of The New World,"TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd.",,61,1,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1642460,1642460,Grey Lucidity - Horror Visual Novel,Miracle Gates Entertainment,Miracle Gates Entertainment,,2,2,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1642480,1642480,The phenomenon of Edgar Allan Poe 1/2,Team Edgar Allan Poe Videogames,NA,,1,0,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1642580,1642580,明星志願2000,SOFTSTAR ENTERTAINMENT,SOFTSTAR ENTERTAINMENT,,92,22,0,"0 .. 20,000",51,0,51,0,799,"7,99",799,0,18,,
1644150,1644150,OshiRabu: Waifus Over Husbandos ~Love･or･die~,SukeraSomero,"HUBLOTS, mirai works",,348,66,0,"0 .. 20,000",0,0,0,0,1299,"12,99",1299,0,3,,
1644280,1644280,The Jewel of Monostructure,Ignis Sanat,Ignis Sanat,,65,0,0,"0 .. 20,000",0,0,0,0,479,"5,99",599,20,0,,
1644920,1644920,Love in Belarus,Taxincrease,Analog Chechen Dudes,,42,4,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1645620,1645620,Axiom Alternative II,Triority Interactive Novels,Triority Interactive Novels,,4,0,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1646890,1646890,Hot Summer,玫瑰工作室,玫瑰工作室,,15,3,0,"0 .. 20,000",0,0,0,0,2499,"24,99",2499,0,0,,
1647390,1647390,Dexter Stardust : Adventures in Outer Space,Dexter Team Games,Dexter Team Games,,43,2,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1647740,1647740,1f y0u're a gh0st ca11 me here! 幽铃热线,"Furoshiki Laboratory, フロシキラボ",WhisperGames,,74,4,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
1648470,1648470,谜语女孩,Wet Girl,Shoot Girl,,63,9,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,3,,
1650550,1650550,Workshop Simulator,INTERMARUM,INTERMARUM,,132,66,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,4,,
1652170,1652170,Space puzzle,Phoenixxx Games,Phoenixxx Games,,2,6,0,"0 .. 20,000",0,0,0,0,109,"9,99",999,89,0,,
1653050,1653050,长明火计划 Project: Eternal Flame,唐扬Studio,唐扬Studio,,51,1,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,4,,
1655190,1655190,AIKAGI,AZARASHI SOFTWARE,Frontwing USA,,13,0,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,1,,
1655800,1655800,System Under Surveillance,Ink To Pixels,Ink To Pixels,,8,0,0,"0 .. 20,000",0,0,0,0,1599,"15,99",1599,0,0,,
1659800,1659800,Sweet House,Bambuseae Games,Bambuseae Games,,294,78,0,"20,000 .. 50,000",53,0,53,0,199,"1,99",199,0,3,,
1660280,1660280,H-Isekai Loves,G-Blood,G-Blood,,821,132,0,"100,000 .. 200,000",347,0,347,0,299,"2,99",299,0,30,,
1660420,1660420,Endless Love,玫瑰工作室,玫瑰工作室,,9,3,0,"0 .. 20,000",0,0,0,0,2499,"24,99",2499,0,0,,
1662340,1662340,Case 02: Paranormal Evil,"Sounding Stone / 老奉毊, MaouCat Studio / 魔王貓工作室","Sounding Stone / 老奉毊, RMAsia, Light of Creators",,25,1,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,1,,
1662840,1662840,PARQUET,YUZUSOFTSOUR,"NekoNyan Ltd., HIKARI FIELD",,1534,61,0,"50,000 .. 100,000",895,0,895,0,1699,"16,99",1699,0,9,,
1662850,1662850,Renai Karichaimashita: Koikari - Love For Hire,ASa Project,NekoNyan Ltd.,,164,6,0,"0 .. 20,000",972,0,972,0,2999,"29,99",2999,0,7,,
1664910,1664910,Murder Diaries,EpiXR Games UG,EpiXR Games UG,,23,3,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1665210,1665210,Sakura Forest Girls 3,Winged Cloud,Winged Cloud,,12,0,0,"0 .. 20,000",0,0,0,0,399,"9,99",999,60,1,,
1665810,1665810,2048 Royal Cards,Mr.Davudov,Mr.Davudov,,2,1,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1666070,1666070,Shoal,Vidroid,Vidroid,,12,0,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,2,,
1666430,1666430,Candy land,Phoenixxx Games,Phoenixxx Games,,2,3,0,"20,000 .. 50,000",0,0,0,0,109,"9,99",999,89,0,,
1666850,1666850,More. The Eternal Utopia,"Víctor Atobas, Zoozobra Studios",Zoozobra Studios,,3,1,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1667270,1667270,Lone McLonegan : A Western Adventure,Sonomio Games,Sonomio Games,,42,2,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1667490,1667490,Fostering Apocalypse,Incisor Studios,Incisor Studios,,42,2,0,"0 .. 20,000",0,0,0,0,249,"4,99",499,50,0,,
1668720,1668720,The Cloud Dream of the Nine,Sesisoft,Sesisoft,,30,3,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,1,,
1668810,1668810,Midsummer Madness,玫瑰工作室,玫瑰工作室,,1,2,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1668950,1668950,Pluvia - Episode I,BitLogis,BitLogis,,4,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1669360,1669360,Socialism Simulator,Sempiternal Rain,Sempiternal Rain,,96,3,0,"20,000 .. 50,000",0,0,0,0,399,"3,99",399,0,1,,
1669390,1669390,The Tragedy of little Joy,Lasse Eversmeier,Lasse Eversmeier,,2,0,0,"0 .. 20,000",0,0,0,0,359,"5,99",599,40,0,,
1670070,1670070,My Personal Hilopet,hilovids,hilovids,,10,0,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1670200,1670200,觉梦：赛博,雨晨,雨晨,,0,1,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1673560,1673560,The Mysteries of Ranko Togawa: Murder on the Marine Express,1564 Studio,1564 Studio,,16,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,1,,
1673570,1673570,Game of Love,Golden Castle Studio,Golden Castle Studio,,7,3,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1675150,1675150,「３」,"子猫三処, Cat3dokoro","子猫三処, Cat3dokoro",,2,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1676550,1676550,Dull Grey,Provodnik Games,Provodnik Games,,38,2,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,1,,
1676600,1676600,末日航路-The Termination,橙光游戏,橙光游戏,,3,1,0,"0 .. 20,000",0,0,0,0,1099,"10,99",1099,0,0,,
1678140,1678140,Shades of Sakura,BanzaiProject,BanzaiProject,,256,110,0,"50,000 .. 100,000",0,0,0,0,199,"1,99",199,0,0,,
1679700,1679700,Suhoshin,No More 500,No More 500,,69,5,0,"0 .. 20,000",0,0,0,0,1709,"18,99",1899,10,1,,
1680000,1680000,Rewrite+,VisualArts/Key,Sekai Project,,166,17,0,"0 .. 20,000",1,0,1,0,4999,"49,99",4999,0,13,,
1680260,1680260,Dead-End Detective: The Sixpence Strangler,A RanDom Fella,A RanDom Fella,,1,0,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1680890,1680890,Coldage,Roosterlandia,Roosterlandia,,6,0,0,"0 .. 20,000",0,0,0,0,1399,"13,99",1399,0,0,,
1681040,1681040,Murder Diaries 2,EpiXR Games UG,EpiXR Games UG,,25,0,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,5,,
1681350,1681350,时空梦魇Ⅰ代号608,Clock In Dream,Clock In Dream,,7,5,0,"50,000 .. 100,000",0,0,0,0,699,"6,99",699,0,0,,
1681860,1681860,Ultimate Sadou- tea or coffee?,EXLIGHT,EXLIGHT,,2,2,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
1681970,1681970,神都不良探 Underdog Detective,天津芸芸科技有限公司,天津芸芸科技有限公司,,1275,632,0,"100,000 .. 200,000",193,364,241,364,799,"7,99",799,0,35,,
1682410,1682410,寂寞神明的心愿手记,"妖妖灵制作组, 燃心游戏工作室",妖妖灵制作组,,220,41,0,"20,000 .. 50,000",0,0,0,0,999,"9,99",999,0,4,,
1683240,1683240,Misha Adventures,RecordRecordsGame,kazakovstudios,,10,10,0,"0 .. 20,000",0,0,0,0,109,"10,99",1099,90,0,,
1683590,1683590,Hustle Game,BIPDIP,Gigantum Games,,9,4,0,"0 .. 20,000",0,0,0,0,129,"12,99",1299,90,0,,
1683620,1683620,Plan B from Outer Space: A Bavarian Odyssey,RobotPumpkin Games,Assemble Entertainment,,17,0,0,"50,000 .. 100,000",0,0,0,0,1249,"12,49",1249,0,0,,
1684120,1684120,4 Alice Magical Autistic Girls,Mia,Mia,,11,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1684710,1684710,CAT Interstellar: Recast,Ionized Games,Ionized Games,,28,2,0,"20,000 .. 50,000",0,0,0,0,799,"7,99",799,0,0,,
1684750,1684750,I deserve a happy ending,Man-Eater Games,Man-Eater Games,,3,0,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,1,,
1685260,1685260,Asdivine Saga,Exe Create Inc.,KEMCO,,1,0,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,1,,
1687030,1687030,Follow Your Heart,玫瑰工作室,玫瑰工作室,,12,2,0,"0 .. 20,000",0,0,0,0,2499,"24,99",2499,0,0,,
1687050,1687050,TeleNovela,Wholetone Games,Wholetone Games,,3,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1687070,1687070,Ayoub Episode 1,سار الترفيهية,سار الترفيهية,,2,0,0,"0 .. 20,000",0,0,0,0,1299,"12,99",1299,0,0,,
1688400,1688400,B.Y.O.O.L. - Best Years Of Our Lives,Team Haruko Please,Team Haruko Please,,0,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
1688530,1688530,My Living Things,L.S. Frei,L.S. Frei,,4,0,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1688580,1688580,A YEAR OF SPRINGS,npckc,npckc,,274,3,0,"0 .. 20,000",0,0,0,0,449,"4,99",499,10,1,,
1689310,1689310,The story of Bill Bear,Dnovel,Dnovel,,16,5,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1689910,1689910,Dōkyūsei: Bangin' Summer,"Elf, Shiravune",Shiravune,,832,46,0,"20,000 .. 50,000",0,0,0,0,1999,"19,99",1999,0,37,,
1690880,1690880,Up All Night,Fiendish Fiction,Fiendish Fiction,,18,1,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,1,,
1692000,1692000,雨音スイッチ - Amane Switch -,"CyberStep, Inc., Rideon Works Co. Ltd,.","CyberStep, Inc.",,5,12,0,"0 .. 20,000",0,0,0,0,1399,"13,99",1399,0,0,,
1693500,1693500,Fairy Sister,玫瑰工作室,玫瑰工作室,,3,4,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1694500,1694500,The Craft of the Samurai,Evgeniy Sevostyanov,Evgeniy Sevostyanov,,6,2,0,"0 .. 20,000",0,0,0,0,399,"3,99",399,0,0,,
1695040,1695040,Cupid's Palace,Gamma Ray Chamber,Gamma Ray Chamber,,0,1,0,"20,000 .. 50,000",0,0,0,0,99,"0,99",99,0,0,,
1696200,1696200,Hell Blasters,PlayShift Games,PlayShift Games,,18,1,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,3,,
1697190,1697190,Do 11,SJR Team,SJR Team,,21,5,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1697700,1697700,Who's Lila?,Garage Heathen,"Garage Heathen, IndieArk",,436,17,0,"20,000 .. 50,000",0,0,0,0,1199,"11,99",1199,0,14,,
1697780,1697780,Life Can Be Amazing,Double Peach Productions,Little Black Book Entertainment,,3,5,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,0,,
1700450,1700450,Watashi no Kokoro!  君の事が好きです。,玫瑰工作室,玫瑰工作室,,3,3,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1700800,1700800,Break Bounds: Exile 越界：流放者,"Mingyu Information Technology Shanghai Co., Ltd.","Mingyu Information Technology Shanghai Co., Ltd.",,25,2,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,2,,
1702740,1702740,Who dies first,AmyBeryl,AmyBeryl,,26,6,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
1702830,1702830,BLACKJACK and WAIFUS Hentai Version,KG/AM,KG/AM,,83,17,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,4,,
1706440,1706440,Island of Girls Dreams,玫瑰工作室,玫瑰工作室,,4,3,0,"0 .. 20,000",0,0,0,0,199,"1,99",199,0,0,,
1706470,1706470,Space to Grow,Metasepia Games,Metasepia Games,,8,1,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
1706980,1706980,Bookstore Simulator,Realizm,Realizm,,0,1,0,"50,000 .. 100,000",0,0,0,0,999,"9,99",999,0,0,,
1707120,1707120,Cepheus Protocol Anthology Season 1,Halcyon Winds,Halcyon Winds,,4,0,0,"0 .. 20,000",0,0,0,0,499,"4,99",499,0,0,,
1708970,1708970,The Prince of Landis,Lorestrome,Ratalaika Games S.L.,,9,0,0,"0 .. 20,000",0,0,0,0,799,"7,99",799,0,1,,
