_key,appid,name,developer,publisher,score_rank,soma,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,divisão,initialprice,discount,ccu,,
364510,364510,Transcendence,Kronosaur Productions,Kronosaur Productions,,151,140,11,0,"20,000 .. 50,000",0,0,0,0,1499,"14,99",1499,0,1,,
364740,364740,Magi,MoaCube,MoaCube,,19,17,2,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
365360,365360,Battle Brothers,Overhype Studios,Overhype Studios,,16659,14707,1952,0,"500,000 .. 1,000,000",16321,2813,28538,2813,2999,"29,99",2999,0,1494,,
367080,367080,Songbringer,Wizard Fu,"Wizard Fu, Double Eleven",,243,190,53,0,"20,000 .. 50,000",306,0,328,0,1999,"19,99",1999,0,1,,
368360,368360,60 Seconds!,Robot Gentleman,Robot Gentleman,,10762,9037,1725,0,"500,000 .. 1,000,000",163,0,128,0,899,"8,99",899,0,41,,
368610,368610,The Enchanted Cave 2,dustinaux,"dustinaux, Lightning Games",,586,524,62,0,"20,000 .. 50,000",115,0,115,0,999,"9,99",999,0,7,,
368700,368700,Mysterious Space,Ben Hendel-Doying,benmakesgames.com,,24,19,5,0,"0 .. 20,000",273,0,273,0,1000,10,1000,0,0,,
369110,369110,The Swindle,Size Five Games,Size Five Games,,565,357,208,0,"50,000 .. 100,000",189,0,189,0,1499,"14,99",1499,0,4,,
369550,369550,Blacksea Odyssey,Blacksea Odyssey,Spiral Summit Games,,200,162,38,0,"20,000 .. 50,000",244,0,244,0,999,"9,99",999,0,0,,
369560,369560,The Story Goes On,Scarecrow Arts,Scarecrow Arts,,121,102,19,0,"0 .. 20,000",295,0,295,0,499,"4,99",499,0,0,,
370020,370020,Templar Battleforce,Trese Brothers,Trese Brothers,,869,818,51,0,"100,000 .. 200,000",1,0,1,0,999,"9,99",999,0,7,,
370390,370390,Path to the Sky,,Sometimes You,,58,44,14,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
371010,371010,Nomad Fleet,Autarca,Autarca,,188,126,62,0,"50,000 .. 100,000",163,0,163,0,499,"4,99",499,0,0,,
371220,371220,VERLIES II,Koya Game,Koya Game,,111,61,50,0,"50,000 .. 100,000",159,0,159,0,299,"2,99",299,0,1,,
371430,371430,Space Grunts,Orangepixel,Orangepixel,,73,59,14,0,"20,000 .. 50,000",153,0,153,0,1499,"14,99",1499,0,0,,
371510,371510,Gunnheim,SIEIDI Ltd,the whale husband,,318,128,190,0,"100,000 .. 200,000",159,0,207,0,999,"9,99",999,0,0,,
371970,371970,Barony,Turning Wheel LLC,Turning Wheel LLC,,3407,3138,269,0,"200,000 .. 500,000",493,0,792,0,1499,"14,99",1499,0,39,,
372770,372770,Floors of Discomfort,Three Prong Productions,Three Prong Productions,,7,5,2,0,"0 .. 20,000",289,0,289,0,199,"1,99",199,0,0,,
373290,373290,Stones of Sorrow,Cult Software,Cult Software,,93,51,42,0,"50,000 .. 100,000",158,0,189,0,299,"2,99",299,0,0,,
373470,373470,A Wizard's Lizard: Soul Thief,Lost Decade Games,Lost Decade Games,,53,40,13,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
374240,374240,Eternal Step,Once More With Gusto,Green Man Gaming Publishing,,57,39,18,0,"20,000 .. 50,000",182,0,182,0,999,"9,99",999,0,1,,
375810,375810,The Forgettable Dungeon,"Anthony Rotondo, hyperunknown",Happy Box Games LLC,,23,18,5,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
381020,381020,Sky Rogue,Fractal Phase,Fractal Phase,,933,868,65,0,"50,000 .. 100,000",8,0,8,0,1999,"19,99",1999,0,4,,
381610,381610,Dandy: Or a Brief Glimpse Into the Life of the Candy Alchemist,"wefiends, Inc.","wefiends, Inc.",,49,37,12,0,"0 .. 20,000",152,0,152,0,999,"9,99",999,0,0,,
381900,381900,Bard's Gold,Pixel Lantern,Pixel Lantern,,130,102,28,0,"0 .. 20,000",150,0,150,0,799,"7,99",799,0,0,,
383230,383230,Dungeon Souls,"Lamina Studios, Mike Studios",Plug In Digital,,2192,1629,563,0,"200,000 .. 500,000",88,0,69,0,1299,"12,99",1299,0,5,,
383840,383840,Nimbatus - The Space Drone Constructor,Stray Fawn Studio,"Stray Fawn Studio, WhisperGames",,1813,1477,336,0,"100,000 .. 200,000",168,55,190,55,1999,"19,99",1999,0,20,,
384490,384490,NECROPOLIS: BRUTAL EDITION,Harebrained Schemes,"Paradox Interactive, Bandai Namco",,4505,2937,1568,0,"200,000 .. 500,000",531,0,628,0,2999,"29,99",2999,0,7,,
384500,384500,Zombie Party,Peach Pie Productions,"Peach Pie Productions, Plug In Digital",,643,550,93,0,"50,000 .. 100,000",331,0,331,0,999,"9,99",999,0,0,,
386010,386010,Steambirds Alliance,Spry Fox LLC,Spry Fox LLC,,1242,940,302,0,"200,000 .. 500,000",44,0,35,0,0,0,0,0,0,,
386100,386100,Pylon: Rogue,QuantumSquid Interactive,QuantumSquid Interactive,,23,16,7,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
386160,386160,Vampire of the Sands,Homph,Homph LLC,,86,60,26,0,"0 .. 20,000",371,0,371,0,499,"4,99",499,0,0,,
387060,387060,Earth Overclocked,Chronicle Bench,Chronicle Bench,,185,154,31,0,"20,000 .. 50,000",86,0,129,0,499,"4,99",499,0,0,,
390960,390960,The Last Sunshine (Deprecated),Four Eyes Productions,Four Eyes Productions,,2,2,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
391140,391140,Blast-off,Quad-Games,Quad-Games,,313,276,37,0,"20,000 .. 50,000",198,0,213,0,99,"0,99",99,0,1,,
392260,392260,Rogue Wizards,Spellbind Studios,Spellbind Studios,,239,185,54,0,"20,000 .. 50,000",178,0,178,0,1499,"14,99",1499,0,1,,
395570,395570,""" We Are The Dwarves",Whale Rock Games,Whale Rock Games,,1050,697,353,0,"100,000 .. 200,000",239,0,256,0,999,"9,99",999,0,5,,
396480,396480,Battlevoid: Harbinger,Bugbyte Ltd.,Bugbyte Ltd.,,906,718,188,0,"100,000 .. 200,000",633,0,633,0,999,"9,99",999,0,4,,
396640,396640,TowerClimb,Davioware and Quazi,Davioware and Quazi,,315,287,28,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
396750,396750,EVERSPACE,ROCKFISH Games,ROCKFISH Games,,9848,7792,2056,0,"500,000 .. 1,000,000",263,0,128,0,2999,"29,99",2999,0,53,,
399640,399640,Flamebreak,Nimbly Games,Nimbly Games,,488,460,28,0,"0 .. 20,000",204,0,204,0,999,"9,99",999,0,1,,
399720,399720,XO,Jumpdrive Studios,Jumpdrive Studios,,84,74,10,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
400180,400180,Okhlos: Omega,Coffee Powered Machine,Devolver Digital,,819,638,181,0,"100,000 .. 200,000",152,0,201,0,1299,"12,99",1299,0,2,,
400450,400450,NeuroVoider,Flying Oak Games,Dear Villagers,,641,498,143,0,"50,000 .. 100,000",179,8,201,8,1399,"13,99",1399,0,0,,
401710,401710,Flinthook,Tribute Games Inc.,Tribute Games Inc.,,778,584,194,0,"100,000 .. 200,000",59,0,68,0,1499,"14,99",1499,0,1,,
401910,401910,Darknet,E McNeill,E McNeill,,106,99,7,0,"0 .. 20,000",178,0,178,0,1499,"14,99",1499,0,2,,
402120,402120,Deathstate: Abyssal Edition,Bread Machine Games,Bread Machine Games,,350,298,52,0,"20,000 .. 50,000",0,0,0,0,999,"9,99",999,0,1,,
402310,402310,Overfall,Pera Games,Pera Games,,862,394,468,0,"20,000 .. 50,000",422,0,422,0,499,"4,99",499,0,2,,
403830,403830,The Consuming Shadow,Ben 'Yahtzee' Croshaw,Ben 'Yahtzee' Croshaw,,331,315,16,0,"20,000 .. 50,000",0,0,0,0,999,"9,99",999,0,2,,
403940,403940,Dungelot: Shattered Lands,Red Winter Software,tinyBuild,,529,411,118,0,"50,000 .. 100,000",325,0,325,0,999,"9,99",999,0,1,,
405000,405000,UTOPIA 9 - A Volatile Vacation,Whalegun,Untold Tales,,130,109,21,0,"50,000 .. 100,000",297,0,297,0,699,"6,99",699,0,0,,
405550,405550,Jet Set Knights,FobTi interactive,FobTi interactive,,71,59,12,0,"20,000 .. 50,000",182,0,182,0,999,"9,99",999,0,0,,
407560,407560,Killing Room,Alda Games,Alda Games,,1280,894,386,0,"100,000 .. 200,000",659,82,377,82,999,"9,99",999,0,5,,
408960,408960,Zombasite,Soldak Entertainment,Soldak Entertainment,,183,142,41,0,"0 .. 20,000",175,0,175,0,1999,"19,99",1999,0,0,,
409490,409490,Rogue Harvest,Genetix Studio,Genetix Studio,,65,39,26,0,"0 .. 20,000",177,0,177,0,299,"2,99",299,0,0,,
409910,409910,The Storm Guard: Darkness is Coming,Bitmen Studios,Bitmen Studios,,158,126,32,0,"20,000 .. 50,000",267,0,267,0,1999,"19,99",1999,0,0,,
410820,410820,Starward Rogue,"Arcen Games, LLC","Arcen Games, LLC",,466,431,35,0,"50,000 .. 100,000",189,0,218,0,1199,"11,99",1199,0,1,,
412210,412210,Warfront Defenders,Flying Robot Studios,Flying Robot Studios,,46,22,24,0,"200,000 .. 500,000",223,0,239,0,499,"4,99",499,0,0,,
413830,413830,Overdosed - A Trip To Hell,Lazy Games Studio Ltd,Lazy Games Studio Ltd,,16,10,6,0,"0 .. 20,000",187,0,187,0,699,"6,99",699,0,0,,
414950,414950,Star Nomad 2,Huy Phan,Huy Phan,,151,107,44,0,"50,000 .. 100,000",0,0,0,0,1299,"12,99",1299,0,1,,
415030,415030,One More Dungeon,Stately Snail,Stately Snail,,609,473,136,0,"50,000 .. 100,000",143,0,181,0,499,"4,99",499,0,1,,
418150,418150,The Madness of Little Emma,Bartosz Bojarowski,Bartosz Bojarowski,,142,115,27,0,"20,000 .. 50,000",272,0,272,0,899,"8,99",899,0,1,,
418530,418530,Spelunky 2,"Mossmouth, BlitWorks",Mossmouth,,14651,13666,985,0,"500,000 .. 1,000,000",2576,208,2242,208,1999,"19,99",1999,0,481,,
420790,420790,StarBreak,Crunchy Games,Crunchy Games,,1192,933,259,0,"200,000 .. 500,000",118,0,125,0,0,0,0,0,52,,
421140,421140,Blades of the Righteous,"Vladimir Slav, Coldwild Games","Vladimir Slav, Coldwild Games",,20,12,8,0,"0 .. 20,000",181,0,181,0,299,"2,99",299,0,0,,
424060,424060,The Glow,Brainwashing games,Brainwashing games,,24,8,16,0,"0 .. 20,000",249,0,249,0,399,"3,99",399,0,0,,
427910,427910,Zavix Tower,Batholith Entertainment,Indie Voyage,,340,253,87,0,"50,000 .. 100,000",0,0,0,0,999,"9,99",999,0,1,,
428750,428750,Neon Chrome,10tons Ltd,10tons Ltd,,1066,982,84,0,"200,000 .. 500,000",163,0,150,0,1499,"14,99",1499,0,4,,
429620,429620,Dungeon Rushers,Goblinz Studio,"Goblinz Publishing, WhisperGames",,1138,723,415,0,"20,000 .. 50,000",590,0,590,0,1499,"14,99",1499,0,4,,
431330,431330,Dungeons Are Random,PIXELBUG,PIXELBUG,,25,10,15,0,"0 .. 20,000",99,0,99,0,199,"1,99",199,0,0,,
431840,431840,3DRPG,Doomster Entertainment,Doomster Entertainment,,196,123,73,0,"100,000 .. 200,000",246,0,246,0,499,"4,99",499,0,1,,
433400,433400,Kim,The Secret Games Company,The Secret Games Company,,66,57,9,0,"20,000 .. 50,000",187,0,187,0,1499,"14,99",1499,0,0,,
433600,433600,A Legend of Luca,Legend Studio,Legend Studio,,204,163,41,0,"0 .. 20,000",25,0,25,0,999,"9,99",999,0,0,,
434650,434650,Lost Castle / 失落城堡,Hunter Studio,Neon Doctrine,,21127,18637,2490,0,"2,000,000 .. 5,000,000",999,192,649,201,999,"9,99",999,0,774,,
434880,434880,Hieroglyphika,M. Hanka,Liu Lidan,,146,96,50,0,"20,000 .. 50,000",0,0,0,0,999,"9,99",999,0,0,,
436850,436850,Stellar Stars,WhiteSponge,WhiteSponge,,6,3,3,0,"20,000 .. 50,000",0,0,0,0,999,"9,99",999,0,0,,
437570,437570,GoNNER,Art in Heart,Raw Fury,,1231,1034,197,0,"50,000 .. 100,000",204,0,159,0,99,"9,99",999,90,7,,
438320,438320,Rush Rover,radio,"radio, indienova",,215,204,11,0,"20,000 .. 50,000",307,0,307,0,499,"4,99",499,0,0,,
439730,439730,XO-Planets,Bohfam,Bohfam,,15,13,2,0,"0 .. 20,000",242,0,242,0,399,"3,99",399,0,0,,
439880,439880,Heroes of Loot 2,Orangepixel,Orangepixel,,35,26,9,0,"0 .. 20,000",160,0,160,0,999,"9,99",999,0,0,,
440650,440650,Niche - a genetics survival game,Stray Fawn Studio,"Stray Fawn Studio, WhisperGames",,4348,3779,569,0,"200,000 .. 500,000",119,0,149,0,1799,"17,99",1799,0,71,,
440660,440660,Void Vikings,"Ugly Beard Games, LLC","Ugly Beard Games, LLC",,25,20,5,0,"0 .. 20,000",297,0,297,0,499,"4,99",499,0,0,,
442210,442210,Switchcars,Altfuture,Altfuture,,425,386,39,0,"20,000 .. 50,000",322,0,494,0,899,"8,99",899,0,0,,
442780,442780,STRAFE: Gold Edition,Pixel Titans,Devolver Digital,,2293,1665,628,0,"200,000 .. 500,000",217,0,336,0,1499,"14,99",1499,0,5,,
443260,443260,Hero Generations: ReGen,Heart Shaped Games LLC,Heart Shaped Games LLC,,83,50,33,0,"50,000 .. 100,000",189,0,189,0,1499,"14,99",1499,0,1,,
443880,443880,Loot Rascals,Hollow Ponds,Hollow Ponds,,193,134,59,0,"20,000 .. 50,000",190,0,214,0,999,"9,99",999,0,1,,
444270,444270,Hypersensitive Bob,SIEIDI Ltd,SIEIDI Ltd,,55,47,8,0,"0 .. 20,000",242,0,242,0,499,"4,99",499,0,0,,
444470,444470,Moor,Fredrik,Fredrik,,18,13,5,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
444940,444940,UBERMOSH:BLACK,Walter Machado,Walter Machado,,310,262,48,0,"50,000 .. 100,000",85,0,85,0,49,"4,99",499,90,0,,
445600,445600,Void Raiders,Tryzna83,Tryzna83,,73,53,20,0,"0 .. 20,000",151,0,151,0,499,"4,99",499,0,0,,
445980,445980,Wizard of Legend,Contingent99,"Contingent99, Humble Games",,16015,14632,1383,0,"1,000,000 .. 2,000,000",804,86,344,128,1599,"15,99",1599,0,232,,
446020,446020,Jalopy,Minskworks,Excalibur Games,,8040,6189,1851,0,"100,000 .. 200,000",834,0,326,0,1499,"14,99",1499,0,42,,
446120,446120,Bunker Punks,Ninja Robot Dinosaur,Ninja Robot Dinosaur,,393,294,99,0,"20,000 .. 50,000",271,0,271,0,1499,"14,99",1499,0,1,,
446760,446760,Neighborhorde,Fermenter Games,Fermenter Games,,38,35,3,0,"0 .. 20,000",150,0,150,0,499,"4,99",499,0,1,,
448090,448090,Virtual Rogue,Snowy Productions,Byulbram Studio,,26,16,10,0,"0 .. 20,000",167,0,167,0,0,0,0,0,0,,
448810,448810,Torgar's Quest,Tagunda LLC,Tagunda LLC,,15,12,3,0,"0 .. 20,000",0,0,0,0,599,"5,99",599,0,0,,
449960,449960,Book of Demons,Thing Trunk,Thing Trunk,,11344,9094,2250,0,"500,000 .. 1,000,000",428,0,289,0,2499,"24,99",2499,0,26,,
452060,452060,Caveblazers,Deadpan Games,Yogscast Games,,3452,3024,428,0,"200,000 .. 500,000",620,160,323,160,99,"9,99",999,90,74,,
452920,452920,Laser Disco Defenders,Out Of Bounds,Excalibur Publishing,,46,40,6,0,"20,000 .. 50,000",185,0,185,0,999,"9,99",999,0,0,,
453960,453960,Envy the Dead,Kazakov Oleg,Kazakov Oleg,,209,143,66,0,"50,000 .. 100,000",209,0,234,0,99,"0,99",99,0,0,,
454370,454370,Battlecursed,Codex Worlds,Codex Worlds,,13,9,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
454380,454380,Champions of Breakfast,Pirate Software,Pirate Software,,125,124,1,0,"0 .. 20,000",0,0,0,0,299,"2,99",299,0,1,,
455100,455100,Gerty,Spawn Point OSK,Spawn Point OSK,,42,36,6,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
456660,456660,Slime & Friends,Heartomics,Heartomics,,57,22,35,0,"50,000 .. 100,000",238,0,263,0,99,"0,99",99,0,0,,
456670,456670,Hand of Fate 2,Defiant Development,Defiant Development,,5046,4320,726,0,"200,000 .. 500,000",527,0,394,0,2999,"29,99",2999,0,36,,
457520,457520,Moustache Mountain,Nauris Amatnieks,Nauris Amatnieks,,131,95,36,0,"50,000 .. 100,000",121,0,121,0,199,"1,99",199,0,0,,
457890,457890,TumbleSeed,"Benedict Fritz, Greg Wohlwend, Joel Corelitz, David Laskey, Jenna Blazevich",aeiowu,,210,161,49,0,"20,000 .. 50,000",72,0,96,0,1499,"14,99",1499,0,0,,
458000,458000,March of the Living,Machine 22,Creaky Corpse Ltd,,529,384,145,0,"50,000 .. 100,000",363,0,378,0,1499,"14,99",1499,0,0,,
458660,458660,The Slimeking's Tower,RevampedPRO,RevampedPRO,,182,148,34,0,"20,000 .. 50,000",135,0,270,0,0,0,0,0,5,,
459680,459680,Auro: A Monster-Bumping Adventure,Dinofarm Games,Dinofarm Games,,67,56,11,0,"20,000 .. 50,000",179,0,179,0,899,"8,99",899,0,0,,
460560,460560,Blamdown: Udder Fury,Guru Games,Guru Games,,25,20,5,0,"0 .. 20,000",151,0,151,0,499,"4,99",499,0,0,,
461400,461400,Massive,Rootify,Rootify,,104,71,33,0,"0 .. 20,000",198,0,198,0,1999,"19,99",1999,0,0,,
462100,462100,Starr Mazer: DSP,"Imagos Softworks, Subpixel Studios",Digital Tribe,,242,193,49,0,"50,000 .. 100,000",0,0,0,0,999,"9,99",999,0,0,,
462860,462860,Crawlers and Brawlers,"Ugly Beard Games, LLC","Ugly Beard Games, LLC",,42,33,9,0,"0 .. 20,000",276,0,276,0,799,"7,99",799,0,0,,
463430,463430,Ironguard,Aegon Games Ltd,Aegon Games Ltd,,11,5,6,0,"0 .. 20,000",0,0,0,0,699,"6,99",699,0,0,,
463980,463980,Solitairica,Righteous Hammer Games,Righteous Hammer Games,,381,304,77,0,"50,000 .. 100,000",575,0,996,0,999,"9,99",999,0,11,,
464260,464260,Xeno Crisis,Bitmap Bureau,Bitmap Bureau,,103,92,11,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
464620,464620,Siralim 2,Thylacine Studios,Thylacine Studios LLC,,447,411,36,0,"0 .. 20,000",311,0,357,0,1499,"14,99",1499,0,2,,
465200,465200,Fury Unleashed,Awesome Games Studio,Awesome Games Studio,,1541,1403,138,0,"50,000 .. 100,000",176,0,195,0,1999,"19,99",1999,0,26,,
467960,467960,Home Behind,TPP Studio,TPP Studio,,5430,4633,797,0,"200,000 .. 500,000",946,0,826,0,599,"5,99",599,0,54,,
469720,469720,Monsters' Den: Godfall,Monstrum,Monstrum,,438,373,65,0,"50,000 .. 100,000",191,0,191,0,1499,"14,99",1499,0,7,,
471640,471640,.EXE,"Two Man Army Games, L.L.C","Two Man Army Games, L.L.C",,9,7,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,
475960,475960,Bombslinger,Mode4,Plug In Digital,,94,78,16,0,"0 .. 20,000",0,0,0,0,1199,"11,99",1199,0,0,,
479990,479990,Dungeons & Darkness,Yamiuchi Project,PLAYISM,,95,61,34,0,"0 .. 20,000",388,0,388,0,999,"9,99",999,0,0,,
480480,480480,Slash or Die,ClickGames,ClickGames,,242,211,31,0,"50,000 .. 100,000",237,0,254,0,199,"1,99",199,0,0,,
481870,481870,Mini Thief,"Stranga, Tommah",GrabTheGames,,407,292,115,0,"20,000 .. 50,000",116,0,138,0,399,"3,99",399,0,0,,
483850,483850,Guns N' Boxes,LightArrow Games,LightArrow Games,,71,52,19,0,"0 .. 20,000",48,0,87,0,0,0,0,0,0,,
485680,485680,sphereFACE,VoxelStorm,VoxelStorm,,28,27,1,0,"0 .. 20,000",383,0,383,0,999,"9,99",999,0,0,,
486470,486470,Derelict Redux,Floor59Games,Floor59Games,,19,9,10,0,"0 .. 20,000",179,0,179,0,499,"4,99",499,0,0,,
489260,489260,Brut@l,Stormcloud Games,Rising Star Games,,114,82,32,0,"20,000 .. 50,000",232,0,232,0,1499,"14,99",1499,0,0,,
490230,490230,SWARMRIDERS,Walter Machado,Walter Machado,,425,379,46,0,"100,000 .. 200,000",94,0,94,0,0,0,0,0,0,,
491720,491720,Nary,Khud0,Khud0,,44,36,8,0,"20,000 .. 50,000",159,0,159,0,199,"1,99",199,0,2,,
492290,492290,Has-Been Heroes,Frozenbyte,GameTrust Games,,361,275,86,0,"50,000 .. 100,000",1313,0,2251,0,1999,"19,99",1999,0,3,,
492410,492410,Rogues Like Us,oddByte,oddByte,,50,44,6,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
493080,493080,Card Quest,WinterSpring Games,Plug In Digital,,275,243,32,0,"0 .. 20,000",264,0,264,0,999,"9,99",999,0,6,,
494720,494720,Morphblade,Suspicious Developments,Suspicious Developments,,516,473,43,0,"100,000 .. 200,000",32,0,13,0,499,"4,99",499,0,3,,
496290,496290,Deep Dark Dungeon,GlassCats,"GlassCats, PsychoFlux Entertainment",,50,30,20,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
496620,496620,Monster Slayers,Nerdook Productions,Digerati,,1099,881,218,0,"100,000 .. 200,000",465,0,644,0,899,"8,99",899,0,14,,
497800,497800,Golden Krone Hotel,Vulgat,Vulgat,,240,227,13,0,"0 .. 20,000",162,0,162,0,999,"9,99",999,0,3,,
501950,501950,Rogue Islands,Big Fat Alien,,,70,50,20,0,"0 .. 20,000",11,0,11,0,499,"4,99",499,0,0,,
503620,503620,Fictorum,Scraping Bottom Games,Scraping Bottom Games,,994,768,226,0,"100,000 .. 200,000",449,0,460,0,999,"9,99",999,0,4,,
504300,504300,Gangs of Space,Little Big MMO,Little Big MMO,,410,308,102,0,"20,000 .. 50,000",48,0,71,0,0,0,0,0,1,,
506870,506870,Unexplored,Ludomotion,Ludomotion,,649,571,78,0,"50,000 .. 100,000",350,0,601,0,999,"9,99",999,0,7,,
506980,506980,Drone: Remote Tactical Warfare,Infamus Entertainment,Infamus Entertainment,,3,2,1,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
507120,507120,The Superfluous,Voided Pixels,Voided Pixels,,51,40,11,0,"0 .. 20,000",448,0,448,0,199,"1,99",199,0,0,,
508410,508410,SKIPCHASER,Ponywolf,"Ponywolf, LLC",,57,44,13,0,"20,000 .. 50,000",248,0,248,0,499,"4,99",499,0,0,,
508650,508650,Signal Decay,Nela System,"Nela System, Gamera Games",,64,52,12,0,"0 .. 20,000",0,0,0,0,1399,"13,99",1399,0,0,,
509570,509570,In Celebration of Violence,Julian Edison,Julian Edison,,441,395,46,0,"20,000 .. 50,000",272,0,272,0,799,"7,99",799,0,1,,
511540,511540,MoonQuest,Wizard Mode,Wizard Mode,,104,78,26,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
512900,512900,Streets of Rogue,Matt Dabrowski,tinyBuild,,15598,15048,550,0,"500,000 .. 1,000,000",490,0,381,0,1999,"19,99",1999,0,296,,
513250,513250,Rogue Stache,WubsGames,"WubsGames, BlackShellMedia",,43,41,2,0,"0 .. 20,000",0,0,0,0,99,"0,99",99,0,0,,
514410,514410,Gun Brothers,Rootify,Rootify,,96,38,58,0,"0 .. 20,000",178,0,178,0,1999,"19,99",1999,0,0,,
515650,515650,Straimium Immortaly,Anthony Case,Caiysware,,146,134,12,0,"0 .. 20,000",182,0,182,0,699,"6,99",699,0,0,,
516030,516030,Insane Robots,Playniac,Playniac,,24,19,5,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
516110,516110,ToeJam & Earl: Back in the Groove!,HumaNature Studios,HumaNature Studios,,887,804,83,0,"50,000 .. 100,000",246,0,249,0,1499,"14,99",1499,0,15,,
516430,516430,Ruin of the Reckless,Faux-Operative Games,Poppy Works,,76,63,13,0,"0 .. 20,000",0,0,0,0,999,"9,99",999,0,0,,
517210,517210,Bad Pad,"Headbang Games, Oray Studios",Headbang Games,,39,35,4,0,"0 .. 20,000",336,0,336,0,1199,"11,99",1199,0,0,,
517330,517330,Stellar Interface,ImaginationOverflow,ImaginationOverflow,,178,152,26,0,"20,000 .. 50,000",223,0,223,0,1299,"12,99",1299,0,1,,
518650,518650,illumine,Dejima,Dejima,,51,47,4,0,"0 .. 20,000",219,0,219,0,599,"5,99",599,0,0,,
520300,520300,Underworld Dungeon,"InfernoSoul, Fromjaf Games",Fromjaf Games,,7,6,1,0,"0 .. 20,000",179,0,179,0,0,0,0,0,0,,
520660,520660,Wrack: Exoverse,Final Boss Entertainment,Final Boss Entertainment,,41,29,12,0,"0 .. 20,000",40,0,40,0,1499,"14,99",1499,0,0,,
524640,524640,Asura: Vengeance Edition,Ogre Head Studio,Ogre Head Studio,,663,572,91,0,"50,000 .. 100,000",268,0,268,0,999,"9,99",999,0,0,,
525620,525620,Octogeddon,All Yes Good,All Yes Good,,624,561,63,0,"100,000 .. 200,000",1040,0,1040,0,888,"8,88",888,0,24,,
527230,527230,For The King,IronOak Games,Curve Games,,27700,24659,3041,0,"1,000,000 .. 2,000,000",1543,142,829,140,1999,"19,99",1999,0,1279,,
527990,527990,Gladiator Trainer,Pilgrim Adventures,Senpai Studios,,228,162,66,0,"100,000 .. 200,000",167,0,236,0,199,"1,99",199,0,0,,
528230,528230,SYNTHETIK: Legion Rising,Flow Fire Games,"Flow Fire Games, WhisperGames",,10602,10032,570,0,"500,000 .. 1,000,000",473,0,339,0,1999,"19,99",1999,0,235,,
528730,528730,Crypt of the Serpent King,Rendercode Games,Rendercode Games,,157,122,35,0,"20,000 .. 50,000",176,0,176,0,199,"1,99",199,0,0,,
529970,529970,PositronX,Scorpius Games,Scorpius Games,,77,58,19,0,"0 .. 20,000",0,0,0,0,1999,"19,99",1999,0,0,,
530740,530740,Spareware,Rusto,Rusto,,27,20,7,0,"0 .. 20,000",266,0,266,0,0,0,0,0,0,,
530930,530930,Soulblight,My Next Games,My Next Games,,109,46,63,0,"0 .. 20,000",178,0,178,0,1499,"14,99",1499,0,1,,
531180,531180,AIRHEART - Tales of broken Wings,Blindflug Studios AG,Blindflug Studios AG,,162,136,26,0,"20,000 .. 50,000",0,0,0,0,1499,"14,99",1499,0,0,,
531960,531960,Bloody Walls,L. Stotch,L. Stotch,,1168,905,263,0,"100,000 .. 200,000",53,0,80,0,0,0,0,0,1,,
533050,533050,Lazy Galaxy: Rebel Story,Coldwild Games,Coldwild Games,,29,26,3,0,"0 .. 20,000",334,0,334,0,499,"4,99",499,0,0,,
535230,535230,Domina,Dolphin Barn Incorporated,Dolphin Barn Incorporated,,10197,7614,2583,0,"500,000 .. 1,000,000",362,0,244,0,999,"9,99",999,0,40,,
535480,535480,Sundered: Eldritch Edition,Thunder Lotus Games,Thunder Lotus Games,,4126,3414,712,0,"200,000 .. 500,000",271,0,339,0,1999,"19,99",1999,0,16,,
536040,536040,Cards of Cthulhu,Awoker Games,Awoker Games,,184,126,58,0,"0 .. 20,000",399,0,399,0,99,"0,99",99,0,0,,
536640,536640,Grimm: Dark Legacy,Artplant,GamesCo,,79,37,42,0,"0 .. 20,000",0,0,0,0,1499,"14,99",1499,0,0,,
