_key,appid,name,developer,publisher,soma,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,,,
24870,24870,Need for Speed: Shift,Slightly Mad Studios,Electronic Arts,2643,2029,614,0,"200,000 .. 500,000",284,0,165,0,0,0,0,14,,,
785260,785260,Team Sonic Racing,Sumo Digital,SEGA,2633,1893,740,0,"200,000 .. 500,000",243,0,256,0,3999,3999,0,26,,,
1161490,1161490,MotoGP20,Milestone S.r.l.,Milestone S.r.l.,2600,2319,281,0,"50,000 .. 100,000",3480,0,3821,0,2999,2999,0,59,,,
477770,477770,Ride 2,Milestone S.r.l.,Milestone S.r.l.,2589,2244,345,0,"100,000 .. 200,000",2082,0,2706,0,299,2999,90,24,,,
99300,99300,Renegade Ops,Avalanche Studios,SEGA,2521,2149,372,0,"500,000 .. 1,000,000",211,0,241,0,1500,1500,0,3,,,
757310,757310,Sable,Shedworks,Raw Fury,2462,2117,345,0,"100,000 .. 200,000",110,108,135,108,2499,2499,0,44,,,
389510,389510,Wild Animal Racing,Paul Bird,Marjupi Games,2461,2287,174,0,"50,000 .. 100,000",27,0,27,0,399,399,0,3,,,
8600,8600,RACE 07,SimBin,SimBin,2445,2074,371,0,"500,000 .. 1,000,000",1213,0,57,0,399,399,0,20,,,
266410,266410,iRacing,"iRacing.com Motorsport Simulations, iRacing","iRacing.com Motorsport Simulations, iRacing",2417,2086,331,0,"100,000 .. 200,000",7074,1,12000,1,0,0,0,135,,,
359800,359800,Copa Petrobras de Marcas,Reiza Studios,Reiza Studios,2414,1548,866,0,"500,000 .. 1,000,000",40,0,16,0,0,0,0,17,,,
47920,47920,Shift 2 Unleashed,Slightly Mad Studios,Electronic Arts,2399,1611,788,0,"100,000 .. 200,000",263,0,328,0,0,0,0,9,,,
406350,406350,KartKraft,Motorsport Games,Motorsport Games,2387,1947,440,0,"200,000 .. 500,000",302,0,369,0,3999,3999,0,51,,,
11390,11390,Crash Time 2,,Meridian4,2368,1334,1034,0,"100,000 .. 200,000",114,0,38,0,499,499,0,3,,,
473770,473770,BallisticNG,Neognosis,Neognosis,2358,2204,154,0,"200,000 .. 500,000",22,1,30,1,799,799,0,16,,,
533120,533120,VCB: Why City (Beta Version),KishMish Games,KishMish Games,2351,1926,425,0,"200,000 .. 500,000",0,0,0,0,0,0,0,1,,,
204630,204630,Retro City Rampage DX,"Vblank Entertainment, Inc.","Vblank Entertainment, Inc.",2301,2031,270,0,"200,000 .. 500,000",285,0,282,0,1499,1499,0,1,,,
805850,805850,Wrecked,Marco Amadei,Corvostudio di Amadei Marco,2299,1773,526,0,"200,000 .. 500,000",70,0,102,0,0,0,0,0,,,
287340,287340,Colin McRae Rally,Codemasters Digital,Codemasters,2282,986,1296,0,"200,000 .. 500,000",109,0,145,0,0,0,0,2,,,
281920,281920,Splatter - Zombiecalypse Now,Dreamworlds,1999UEM,2260,2035,225,0,"200,000 .. 500,000",209,0,205,0,699,699,0,1,,,
34190,34190,Sonic & SEGA All-Stars Racing,Sumo Digital,SEGA,2205,1865,340,0,"200,000 .. 500,000",62,0,65,0,999,999,0,15,,,
584640,584640,SUPER CHICKEN JUMPER,"Sewer Cat, Heavy Sheep",Sewer Cat,2199,2145,54,0,"50,000 .. 100,000",287,62,190,76,299,299,0,16,,,
537340,537340,Guts and Glory,HakJak,tinyBuild,2196,1751,445,0,"200,000 .. 500,000",117,0,109,0,1499,1499,0,8,,,
641080,641080,Trials Rising,RedLynx,Ubisoft,2195,1425,770,0,"200,000 .. 500,000",1341,0,1808,0,1999,1999,0,34,,,
1345820,1345820,Ragnarock,WanadevStudio,WanadevStudio,2195,2090,105,0,"50,000 .. 100,000",352,229,203,229,2499,2499,0,48,,,
204180,204180,Waveform,Eden Industries,Eden Industries,2144,1781,363,0,"200,000 .. 500,000",146,0,147,0,199,199,0,1,,,
306040,306040,The Howler,"Antanas Marcelionis, Renė Petrulienė",Antanas Marcelionis,2082,1616,466,0,"200,000 .. 500,000",157,0,175,0,0,0,0,1,,,
431600,431600,Automobilista,Reiza Studios,Reiza Studios,2078,1864,214,0,"200,000 .. 500,000",102,37,132,37,2499,2499,0,118,,,
220160,220160,Trials Evolution: Gold Edition,"Redlynx Ltd, Ubisoft  Shanghaï",Ubisoft,2053,1590,463,0,"200,000 .. 500,000",1261,0,551,0,1999,1999,0,10,,,
245490,245490,Trials Fusion,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev",Ubisoft,2051,1409,642,0,"200,000 .. 500,000",1069,0,264,0,1999,1999,0,8,,,
285500,285500,Hard Truck Apocalypse / Ex Machina,Targem Games,Buka Entertainment,2049,1717,332,0,"100,000 .. 200,000",1125,31,1523,31,799,799,0,27,,,
351990,351990,Riff Racer - Race Your Music!,FOAM Entertainment,FOAM Entertainment,2043,1725,318,0,"100,000 .. 200,000",302,0,353,0,999,999,0,3,,,
345660,345660,RIDE,Milestone S.r.l.,Milestone S.r.l.,2006,1565,441,0,"100,000 .. 200,000",339,0,516,0,1499,1499,0,12,,,
433910,433910,Neon Drive,Fraoula,Fraoula,1989,1666,323,0,"100,000 .. 200,000",644,0,160,0,999,999,0,2,,,
7200,7200,Trackmania United Forever,Nadeo,Ubisoft,1964,1858,106,0,"200,000 .. 500,000",889,0,332,0,2999,2999,0,176,,,
280180,280180,Hover,"Midgar Studio, Fusty Game",Dear Villagers,1955,1581,374,0,"200,000 .. 500,000",513,0,898,0,399,1999,80,9,,,
708720,708720,Gridiron,1336 Studios,1336 Studios,1954,1598,356,0,"200,000 .. 500,000",0,0,0,0,0,0,0,32,,,
274560,274560,Revolution Ace,"Laser Guided Games, LLC","Laser Guided Games, LLC",1920,1384,536,0,"200,000 .. 500,000",171,0,153,0,499,499,0,0,,,
434030,434030,Aerofly FS 2 Flight Simulator,IPACS,IPACS,1895,1488,407,0,"100,000 .. 200,000",1199,0,1199,0,4999,4999,0,22,,,
825310,825310,Dude Simulator 2,Kiddy,Kiddy,1823,996,827,0,"200,000 .. 500,000",120,0,180,0,499,499,0,1,,,
203680,203680,F1 RACE STARS,Codemasters,"Codemasters, Electronic Arts",1799,1405,394,0,"500,000 .. 1,000,000",192,0,117,0,0,0,0,8,,,
92100,92100,DETOUR,"Geoff 'Zag' Keene, Richard Keene",Geoff 'Zag' Keene,1790,1107,683,0,"200,000 .. 500,000",142,0,144,0,199,199,0,2,,,
1166860,1166860,Rival Stars Horse Racing: Desktop Edition,PikPok,PikPok,1786,1611,175,0,"20,000 .. 50,000",689,0,744,0,3999,3999,0,275,,,
1086640,1086640,Dude Simulator 3,Kiddy,Kiddy,1784,1212,572,0,"200,000 .. 500,000",65,0,65,0,499,499,0,2,,,
1105420,1105420,Game of Thrones Winter is Coming,YOUZU (SINGAPORE) PTE. LTD.,YOUZU (SINGAPORE) PTE. LTD.,1763,1070,693,0,"200,000 .. 500,000",22,0,27,0,0,0,0,930,,,
520950,520950,DRIFT21,ECC GAMES S.A.,505 Games,1744,1298,446,0,"50,000 .. 100,000",289,74,291,74,2999,2999,0,32,,,
341310,341310,Greyfox RPG,Lesley Dodd,Senpai Studios,1714,1269,445,0,"500,000 .. 1,000,000",231,0,255,0,77,299,74,6,,,
228760,228760,TrackMania² Canyon,Nadeo,Ubisoft,1705,1384,321,0,"100,000 .. 200,000",390,0,283,0,1999,1999,0,23,,,
1265860,1265860,NASCAR Heat 5,704Games Company,Motorsport Games,1695,1352,343,0,"50,000 .. 100,000",1116,0,2100,0,1499,1499,0,142,,,
314450,314450,Star Saviors,Sharpened Edge Studios,"Activision Value Inc., ImageCode",1671,1376,295,0,"200,000 .. 500,000",163,0,194,0,199,199,0,1,,,
287260,287260,Toybox Turbos,Codemasters,"Codemasters, Electronic Arts",1664,1414,250,0,"100,000 .. 200,000",193,0,211,0,1499,1499,0,6,,,
297860,297860,Split/Second,Black Rock Studio,Disney,1646,1305,341,0,"200,000 .. 500,000",235,0,304,0,1999,1999,0,13,,,
711540,711540,Lonely Mountains: Downhill,Megagon Industries,Thunderful Publishing,1611,1492,119,0,"50,000 .. 100,000",341,0,404,0,1999,1999,0,13,,,
402130,402130,FlatOut 4: Total Insanity,Kylotonn,Strategy First,1604,838,766,0,"200,000 .. 500,000",462,0,575,0,599,2999,80,11,,,
1369670,1369670,Motor Town: Behind The Wheel,P3 Games,P3 Games,1580,1502,78,0,"50,000 .. 100,000",317,19,437,19,1499,1499,0,136,,,
1127980,1127980,NASCAR Heat 4,Monster Games,704 Games Company,1556,1256,300,0,"100,000 .. 200,000",397,0,378,0,1499,1499,0,31,,,
1112400,1112400,Project Torque - Free 2 Play MMO Racing Game,"Invictus Games Ltd., JOGARA LTD",JOGARA LTD,1554,1131,423,0,"200,000 .. 500,000",0,0,0,0,0,0,0,31,,,
243450,243450,Urban Trial Freestyle,Tate Multimedia,Tate Multimedia,1537,1266,271,0,"100,000 .. 200,000",139,0,138,0,69,699,90,5,,,
1447000,1447000,MotoGP21,Milestone S.r.l.,Milestone S.r.l.,1537,1246,291,0,"50,000 .. 100,000",1036,0,1052,0,3999,3999,0,69,,,
341500,341500,Camera Obscura,Anteater Games,"Anteater Games, BindleBot",1536,1114,422,0,"200,000 .. 500,000",202,0,181,0,199,199,0,0,,,
808910,808910,STAR WARS Episode I Racer,LucasArts,"Lucasfilm, Disney",1532,1342,190,0,"100,000 .. 200,000",127,0,221,0,999,999,0,6,,,
1130410,1130410,Cyber Hook,Blazing Stick,Graffiti Games,1526,1449,77,0,"100,000 .. 200,000",469,0,698,0,374,1499,75,41,,,
91900,91900,Post Apocalyptic Mayhem,Steel Monkeys,Next Dimension Game Adventures Ltd.,1486,1252,234,0,"100,000 .. 200,000",180,0,137,0,999,999,0,0,,,
525360,525360,Shio,Coconut Island Studio,Coconut Island Games,1461,1150,311,0,"100,000 .. 200,000",293,0,293,0,1199,1199,0,2,,,
331160,331160,Disney•Pixar Cars,Beenox,"THQ, Disney",1454,1294,160,0,"100,000 .. 200,000",127,0,193,0,1999,1999,0,15,,,
1456200,1456200,Initial Drift Online,RewindApp,RewindApp,1451,1120,331,0,"20,000 .. 50,000",410,7,432,7,49,499,90,74,,,
984780,984780,MotoGP19,Milestone S.r.l.,Milestone S.r.l.,1450,1286,164,0,"100,000 .. 200,000",143,0,143,0,2499,2499,0,20,,,
429180,429180,Project CARS - Pagani Edition,Slightly Mad Studios,"Slightly Mad Studios, BANDAI NAMCO Entertainment",1438,915,523,0,"200,000 .. 500,000",61,0,33,0,0,0,0,17,,,
1462810,1462810,WRC 10 FIA World Rally Championship,KT Racing,Nacon,1434,1002,432,0,"50,000 .. 100,000",47,0,47,0,2499,4999,50,111,,,
1089710,1089710,Fruit Postal Service,Fruit Postal Service,Green Door Labs,1431,1059,372,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0,,,
1097130,1097130,Circuit Superstars,Original Fire Games,Square Enix,1430,1260,170,0,"200,000 .. 500,000",255,0,467,0,1999,1999,0,29,,,
375900,375900,Trackmania Turbo,Nadeo,Ubisoft,1396,917,479,0,"100,000 .. 200,000",788,0,821,0,3999,3999,0,17,,,
256330,256330,WRC 4 FIA World Rally Championship,Milestone S.r.l.,Nacon,1390,994,396,0,"200,000 .. 500,000",408,10,738,10,99,999,90,19,,,
1531720,1531720,Need for Drive - Open World Multiplayer Racing,Success Games,"Success Games, Cristian Manolachi, Atomic Fabrik",1382,914,468,0,"50,000 .. 100,000",4,0,4,0,49,499,90,34,,,
302710,302710,BlazeRush,Targem Games,Targem Games,1380,1213,167,0,"100,000 .. 200,000",126,303,184,303,999,999,0,8,,,
295690,295690,PARTICLE MACE,Andy Wallace,Andy Makes,1372,1207,165,0,"200,000 .. 500,000",129,0,170,0,499,499,0,1,,,
539720,539720,Razortron 2000,NukGames,NukGames,1365,1169,196,0,"200,000 .. 500,000",289,311,332,311,49,99,51,52,,,
508980,508980,Crashday Redline Edition,Moonbyte,2tainment GmbH,1360,1201,159,0,"50,000 .. 100,000",203,0,274,0,1199,1199,0,7,,,
694720,694720,Not My Car – Battle Royale,NMC Studios,NMC Studios,1355,618,737,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0,,,
292380,292380,Racer 8,30.06 Studios Ltd,KPL,1336,599,737,0,"200,000 .. 500,000",185,0,225,0,499,499,0,7,,,
1170970,1170970,Marbles on Stream,Pixel by Pixel Studios Inc.,Pixel by Pixel Studios Inc.,1333,1137,196,0,"200,000 .. 500,000",0,0,0,0,0,0,0,242,,,
256370,256370,MXGP - The Official Motocross Videogame,Milestone S.r.l.,"Plug In Digital, Milestone S.r.l.",1314,1037,277,0,"200,000 .. 500,000",99,0,148,0,99,999,90,27,,,
732810,732810,Slipstream,ansdor,ansdor,1309,1125,184,0,"100,000 .. 200,000",79,0,117,0,999,999,0,8,,,
202310,202310,Ridge Racer Unbounded,BUGBEAR,BANDAI NAMCO Entertainment,1306,773,533,0,"100,000 .. 200,000",156,0,193,0,999,999,0,1,,,
520940,520940,MX vs ATV All Out,Rainbow Studios,THQ Nordic,1304,1026,278,0,"100,000 .. 200,000",797,0,859,0,3999,3999,0,32,,,
264120,264120,Victory: The Age of Racing,Vae Victis Games,Vae Victis Games,1290,636,654,0,"200,000 .. 500,000",46,0,52,0,0,0,0,16,,,
987020,987020,DRONE The Game,Five Studios Interactive,Five Studios Interactive,1290,865,425,0,"50,000 .. 100,000",164,0,237,0,1999,1999,0,0,,,
609920,609920,Hotshot Racing,"Sumo Digital Ltd, Lucky Mountain Games",Curve Games,1261,924,337,0,"50,000 .. 100,000",209,0,276,0,1999,1999,0,2,,,
355150,355150,gravilon,,Weird and Wry,1260,761,499,0,"200,000 .. 500,000",124,0,160,0,299,299,0,0,,,
343440,343440,Crash Drive 2,M2H,M2H,1235,1102,133,0,"0 .. 20,000",272,0,287,0,499,499,0,6,,,
325260,325260,PANZER BALL,Oz,Oz,1231,1100,131,0,"100,000 .. 200,000",100,0,117,0,499,499,0,1,,,
385270,385270,Jet Racing Extreme: The First Encounter,Real Dynamics,Real Dynamics,1214,824,390,0,"200,000 .. 500,000",573,0,402,0,399,399,0,1,,,
658570,658570,FURIDASHI: Drift Cyber Sport,Drift Physics Crew,Drift Physics Crew,1212,1000,212,0,"200,000 .. 500,000",187,0,270,0,1799,1799,0,2,,,
381990,381990,Dragon Saga,Gravity Interactive,Gravity Interactive,1206,809,397,0,"200,000 .. 500,000",185,0,205,0,0,0,0,20,,,
391260,391260,Labyronia RPG,Labyrinthine,Senpai Studios,1196,873,323,0,"200,000 .. 500,000",179,0,182,0,77,299,74,5,,,
750050,750050,Diesel Brothers: Truck Building Simulator,Code Horizon,"Code Horizon, PlayWay S.A.",1191,767,424,0,"50,000 .. 100,000",637,0,1063,0,1999,1999,0,6,,,
626610,626610,TT Isle of Man Ride on the Edge,KT Racing,Nacon,1174,835,339,0,"100,000 .. 200,000",143,0,143,0,499,1999,75,23,,,
1214360,1214360,SKYE,DeCoded Production,Breda University of Applied Sciences,1174,1082,92,0,"100,000 .. 200,000",0,0,0,0,0,0,0,2,,,
434420,434420,The Chosen RPG,Little Big Lee,Senpai Studios,1169,827,342,0,"200,000 .. 500,000",154,0,183,0,103,199,48,1,,,
938220,938220,TAPSONIC BOLD,NEOWIZ,NEOWIZ,1165,869,296,0,"100,000 .. 200,000",0,0,0,0,1999,1999,0,1,,,
351490,351490,Intergalactic Bubbles,Hellscape Games,Hellscape Games,1161,927,234,0,"200,000 .. 500,000",181,0,185,0,199,199,0,3,,,
40380,40380,nail'd,Techland,Deep Silver,1151,923,228,0,"50,000 .. 100,000",57,0,93,0,99,499,80,2,,,
248330,248330,Dino Run DX,Pixeljam,Pixeljam,1141,1065,76,0,"50,000 .. 100,000",172,0,257,0,599,599,0,8,,,
285110,285110,GearCity,Visual Entertainment And Technologies,Visual Entertainment And Technologies,1131,994,137,0,"20,000 .. 50,000",1517,66,361,66,1999,1999,0,50,,,
619700,619700,Steel Rats,Tate Multimedia,Tate Multimedia,1127,681,446,0,"200,000 .. 500,000",63,0,67,0,99,999,90,3,,,
520010,520010,Climbey,Brian Lindenhof,ShadowBrain Games,1108,1008,100,0,"20,000 .. 50,000",106,0,168,0,999,999,0,2,,,
368180,368180,Polyball,Studio Monolith,Studio Monolith,1103,758,345,0,"200,000 .. 500,000",55,0,37,0,1499,1499,0,0,,,
483770,483770,Autobahn Police Simulator 2,Z-Software,Aerosoft GmbH,1087,625,462,0,"100,000 .. 200,000",524,0,644,0,1999,1999,0,21,,,
934930,934930,RDS - The Official Drift Videogame,Drift Physics Crew,Drift Physics Crew,1086,868,218,0,"50,000 .. 100,000",563,0,829,0,1799,1799,0,2,,,
91100,91100,SkyDrift,Digital Reality,HandyGames,1079,956,123,0,"100,000 .. 200,000",73,0,85,0,199,999,80,0,,,
657240,657240,Tracks - The Train Set Game,Whoop Group,Excalibur Games,1048,983,65,0,"50,000 .. 100,000",0,0,0,0,1999,1999,0,11,,,
370510,370510,Marble Mayhem: Fragile Ball,"Bimboosoft Co.,Ltd.",Senpai Studios,1047,701,346,0,"200,000 .. 500,000",199,0,251,0,111,199,44,2,,,
1239260,1239260,Barro F,SC Jogos,SC Jogos,1043,863,180,0,"100,000 .. 200,000",335,0,392,0,49,499,90,26,,,
399790,399790,Destiny Warriors RPG,ninjalex,Senpai Studios,1042,515,527,0,"500,000 .. 1,000,000",231,0,254,0,77,299,74,6,,,
417430,417430,Moto Racer  4,Artefacts Studio,Microids,1035,641,394,0,"200,000 .. 500,000",605,0,761,0,1499,1499,0,2,,,
410210,410210,Ampersand,PiGravity,Back To Basics Gaming,1028,335,693,0,"500,000 .. 1,000,000",241,0,221,0,199,199,0,18,,,
262690,262690,Little Racers STREET,Milkstone Studios,Milkstone Studios,1027,849,178,0,"100,000 .. 200,000",70,0,97,0,599,599,0,2,,,
1089830,1089830,Monster Energy Supercross - The Official Videogame 3,Milestone S.r.l.,Milestone S.r.l.,1026,900,126,0,"20,000 .. 50,000",646,0,723,0,2999,2999,0,23,,,
1346010,1346010,RiMS Racing,Raceward Studio,Nacon,1023,591,432,0,"20,000 .. 50,000",0,0,0,0,2749,4999,45,12,,,
514920,514920,Crash Wheels,Quiet River,Quiet River,1022,882,140,0,"100,000 .. 200,000",117,0,129,0,499,499,0,23,,,
1168660,1168660,Barro 2020,SC Jogos,SC Jogos,1011,845,166,0,"100,000 .. 200,000",627,0,811,0,99,99,0,26,,,
1018010,1018010,Castlevania Anniversary Collection,Konami Digital Entertainment,Konami Digital Entertainment,1010,827,183,0,"100,000 .. 200,000",27,0,45,0,1999,1999,0,25,,,
1082180,1082180,TT Isle of Man Ride on the Edge 2,KT Racing,Nacon,1010,813,197,0,"20,000 .. 50,000",379,0,379,0,1349,2999,55,35,,,
1336560,1336560,Hashiriya Drifter-Online Drift Racing Multiplayer (DRIFT/DRAG/RACING),Midnight Games,Midnight Games,990,660,330,0,"20,000 .. 50,000",382,0,399,0,49,499,90,11,,,
371420,371420,Teddy Floppy Ear - The Race,Forever Entertainment S. A.,Forever Entertainment S. A.,983,762,221,0,"200,000 .. 500,000",314,1,379,1,499,499,0,40,,,
285380,285380,On The Road - Truck Simulator,toxtronyx interactive GmbH,Aerosoft GmbH,973,478,495,0,"20,000 .. 50,000",1229,0,1229,0,2999,2999,0,7,,,
340070,340070,Battle Ranch: Pigs vs Plants,Playboom,Senpai Studios,971,482,489,0,"100,000 .. 200,000",220,0,231,0,111,199,44,1,,,
412470,412470,Metal War Online: Retribution,GDT Limited,GDT Limited,966,547,419,0,"200,000 .. 500,000",101,0,17,0,0,0,0,7,,,
1018160,1018160,MXGP 2019 - The Official Motocross Videogame,Milestone S.r.l.,Milestone S.r.l.,954,864,90,0,"20,000 .. 50,000",0,0,0,0,2999,2999,0,23,,,
360380,360380,Tiny Bridge: Ratventure,Estelion,Senpai Studios,951,626,325,0,"200,000 .. 500,000",138,0,162,0,219,499,56,1,,,
345890,345890,NASCAR '15 Victory Edition,Eutechnyx,Dusenberry Martin Racing,950,732,218,0,"100,000 .. 200,000",148,0,148,0,999,999,0,19,,,
325420,325420,Homebrew - Patent Unknown,Copybugpaste,Copybugpaste,937,712,225,0,"50,000 .. 100,000",344,0,460,0,1499,1499,0,1,,,
319550,319550,The Collider,Shortbreak Studios s.c.,Shortbreak Studios s.c.,936,770,166,0,"50,000 .. 100,000",233,0,233,0,0,0,0,0,,,
380020,380020,Three Heroes,Cats Who Play,Cats Who Play,932,647,285,0,"100,000 .. 200,000",287,0,293,0,399,399,0,2,,,
461640,461640,Sins Of The Demon RPG,Chandler Rounsley,Senpai Studios,932,782,150,0,"200,000 .. 500,000",190,0,234,0,103,199,48,1,,,
1062960,1062960,UNDER the SAND - a road trip game,IndieMax,IndieMax,927,619,308,0,"50,000 .. 100,000",292,0,292,0,999,999,0,1,,,
626680,626680,Kreedz Climbing,ObsessionSoft,ObsessionSoft,926,752,174,0,"200,000 .. 500,000",108,0,51,0,0,0,0,1,,,
798290,798290,MXGP PRO,Milestone S.r.l.,Milestone S.r.l.,915,766,149,0,"50,000 .. 100,000",3416,66,4678,66,2499,2499,0,20,,,
824720,824720,Pure Rock Crawling,Maciej Kuzianik,Maciej Kuzianik,900,769,131,0,"20,000 .. 50,000",13,0,13,0,1499,1499,0,5,,,
936720,936720,Wrench,Missing Digit,Missing Digit,897,822,75,0,"20,000 .. 50,000",145,0,145,0,2999,2999,0,11,,,
552920,552920,Sailaway - The Sailing Simulator,Orbcreation,Orbcreation,887,607,280,0,"20,000 .. 50,000",0,0,0,0,4500,4500,0,32,,,
767390,767390,Dakar 18,Bigmoon Entertainment,"Bigmoon Entertainment, Ravenscourt",886,601,285,0,"50,000 .. 100,000",261,12,302,12,2999,2999,0,9,,,
18820,18820,Zero Gear,Brian Cronin,Brian Cronin,883,700,183,0,"50,000 .. 100,000",205,0,243,0,499,499,0,0,,,
488550,488550,Dream Car Builder,RoKo0 (Roman Konyukhov),RoKo0 (Roman Konyukhov),883,818,65,0,"20,000 .. 50,000",99,0,99,0,999,999,0,19,,,
234490,234490,Rush Bros.,XYLA Entertainment,Digital Tribe,878,536,342,0,"100,000 .. 200,000",164,0,201,0,999,999,0,0,,,
547410,547410,Peak Angle: Drift Online,Peak Angle Team,GuraShop,876,546,330,0,"50,000 .. 100,000",108,0,108,0,1199,1199,0,0,,,
264080,264080,Vangers,K-D Lab,KranX Productions,872,804,68,0,"100,000 .. 200,000",8,0,8,0,699,699,0,6,,,
1004750,1004750,WRC 8 FIA World Rally Championship,KT Racing,Nacon,865,629,236,0,"20,000 .. 50,000",510,0,757,0,599,2999,80,50,,,
240600,240600,MotoGP13,Milestone S.r.l.,"Plug In Digital, Milestone S.r.l.",862,660,202,0,"100,000 .. 200,000",0,0,0,0,999,999,0,4,,,
458770,458770,WRC 6 FIA World Rally Championship,KT Racing,Nacon,857,546,311,0,"20,000 .. 50,000",147,0,188,0,149,1499,90,15,,,
12160,12160,Midnight Club 2,Rockstar San Diego,Rockstar Games,853,738,115,0,"100,000 .. 200,000",5,0,5,0,0,0,0,2,,,
561600,561600,MXGP3 - The Official Motocross Videogame,Milestone S.r.l.,Milestone S.r.l.,846,724,122,0,"100,000 .. 200,000",0,0,0,0,1999,1999,0,24,,,
428370,428370,Windlands,Psytec Games Ltd,Psytec Games Ltd,842,652,190,0,"50,000 .. 100,000",324,0,332,0,1999,1999,0,1,,,
1078760,1078760,Motorcycle Mechanic Simulator 2021,Play2Chill S.A.,"PlayWay S.A., Play2Chill S.A.",841,620,221,0,"20,000 .. 50,000",684,15,691,15,1999,1999,0,16,,,
355130,355130,MotoGP15,Milestone S.r.l.,Milestone S.r.l.,831,649,182,0,"50,000 .. 100,000",599,0,831,0,999,999,0,8,,,
21780,21780,Driver Parallel Lines,Ubisoft Reflections,Ubisoft,818,738,80,0,"50,000 .. 100,000",106,0,106,0,999,999,0,7,,,
400020,400020,Atari Vault,Code Mystics,Atari,816,689,127,0,"100,000 .. 200,000",29,0,24,0,1999,1999,0,6,,,
616700,616700,Rage of Car Force: Car Crashing Games,XDEVS LTD,XDEVS LTD,814,623,191,0,"50,000 .. 100,000",66,0,69,0,0,0,0,12,,,
396160,396160,Secret Of Magia,,Senpai Studios,813,396,417,0,"500,000 .. 1,000,000",216,0,253,0,77,299,74,8,,,
355060,355060,Sébastien Loeb Rally EVO,Milestone S.r.l.,Milestone S.r.l.,812,437,375,0,"20,000 .. 50,000",161,0,246,0,1999,1999,0,3,,,
371670,371670,Rolling Sun,Mystik'Art,Mystik'Art,809,392,417,0,"100,000 .. 200,000",184,0,198,0,199,199,0,0,,,
558260,558260,Gravel,Milestone S.r.l.,Milestone S.r.l.,802,583,219,0,"50,000 .. 100,000",333,0,333,0,2999,2999,0,3,,,
285820,285820,Action Henk,RageSquid,RageSquid,799,704,95,0,"100,000 .. 200,000",214,0,292,0,1499,1499,0,1,,,
1145660,1145660,Drift Of The Hill,RewindApp,RewindApp,794,568,226,0,"100,000 .. 200,000",50,0,73,0,49,199,75,2,,,
587420,587420,Cart Racer,HFM Games,HFM Games,772,598,174,0,"20,000 .. 50,000",59,0,59,0,99,99,0,13,,,
1133590,1133590,Stilt Fella,September Games,September Games,771,709,62,0,"50,000 .. 100,000",0,0,0,0,999,999,0,3,,,
705210,705210,Cube Racer,Simon Blasen,Simon Blasen,755,681,74,0,"200,000 .. 500,000",383,115,192,210,0,0,0,558,,,
1307710,1307710,GRID Legends,Codemasters,Electronic Arts,752,531,221,0,"0 .. 20,000",4708,248,4708,248,5999,5999,0,87,,,
711750,711750,Monster Energy Supercross - The Official Videogame,Milestone S.r.l.,Milestone S.r.l.,749,610,139,0,"50,000 .. 100,000",0,0,0,0,1999,1999,0,12,,,
353550,353550,House of Caravan,Rosebud Games,Senpai Studios,746,506,240,0,"100,000 .. 200,000",177,0,159,0,239,499,52,2,,,
1101360,1101360,Rock of Ages 3: Make & Break,"ACE Team, Giant Monkey Robot","Modus Games, 3goo",736,538,198,0,"20,000 .. 50,000",126,0,173,0,2999,2999,0,3,,,
407230,407230,Legend of Mysteria RPG,Labyrinthine,Senpai Studios,733,512,221,0,"200,000 .. 500,000",258,0,259,0,77,299,74,6,,,
